horizon_min,model_id,algo,automl_rank,tau,base_side,n,coverage,wins,win_rate,base_wins,selected_baseline_win_rate,directional_edge,n_long,long_win_rate,n_short,short_win_rate,tie_rate,mean_confidence
5,GBM_grid_1_AutoML_4_20260923_182429_model_4,GBM,15,0.025,1,2996,0.744903033316758,1371,0.457610146862483,1394,0.465287049399199,-0.0076769025367156,1816,0.463105726872247,1180,0.449152542372881,0.0761014686248331,0.0822803910030071
5,GBM_grid_1_AutoML_4_20260923_182429_model_4,GBM,15,0.05,1,2089,0.519393336648434,956,0.457635232168502,975,0.46673049305888,-0.00909526089037821,1321,0.461771385314156,768,0.450520833333333,0.0713259932982288,0.10188875876574
5,GBM_grid_1_AutoML_4_20260923_182429_model_4,GBM,15,0.075,1,1382,0.343610144206862,637,0.460926193921852,640,0.463096960926194,-0.00217076700434149,893,0.460246360582307,489,0.462167689161554,0.065123010130246,0.122314219662337
5,DeepLearning_1_AutoML_4_20260923_182429,DeepLearning,16,0,1,4022,1,1838,0.456986573843859,1873,0.465688712083541,-0.00870213823968174,1103,0.466001813236627,2919,0.453579993148339,0.078070611636002,0.0540790487656195
5,DeepLearning_1_AutoML_4_20260923_182429,DeepLearning,16,0.025,1,2935,0.729736449527598,1354,0.461328790459966,1359,0.463032367972743,-0.00170357751277683,650,0.478461538461538,2285,0.456455142231948,0.0824531516183986,0.0693966148773647
5,DeepLearning_1_AutoML_4_20260923_182429,DeepLearning,16,0.05,1,1859,0.462207856787668,842,0.452931683700914,856,0.460462614308768,-0.0075309306078537,338,0.464497041420118,1521,0.450361604207758,0.0882194728348575,0.0879945310733258
5,DeepLearning_1_AutoML_4_20260923_182429,DeepLearning,16,0.075,1,1040,0.258577821979115,473,0.454807692307692,476,0.457692307692308,-0.00288461538461537,175,0.497142857142857,865,0.446242774566474,0.0980769230769231,0.108683922115836
5,GBM_4_AutoML_4_20260923_182429,GBM,17,0,1,4022,1,1874,0.465937344604674,1873,0.465688712083541,0.000248632521133774,2320,0.468534482758621,1702,0.462397179788484,0.078070611636002,0.0700015379656879
5,GBM_4_AutoML_4_20260923_182429,GBM,17,0.025,1,3064,0.761810044753854,1435,0.468342036553525,1444,0.471279373368146,-0.00293733681462144,1806,0.473421926910299,1258,0.461049284578696,0.0757180156657964,0.0880115537821132
5,GBM_4_AutoML_4_20260923_182429,GBM,17,0.05,1,2191,0.544753853804078,1023,0.466910086718393,1036,0.472843450479233,-0.00593336376083981,1340,0.472388059701493,851,0.45828437132785,0.0712003651300776,0.108152450680812
5,GBM_4_AutoML_4_20260923_182429,GBM,17,0.075,1,1520,0.377921432123322,697,0.458552631578947,741,0.4875,-0.0289473684210526,961,0.478668054110302,559,0.42397137745975,0.068421052631579,0.128605644161972
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_1,DeepLearning,18,0,1,4022,1,1876,0.466434609646942,1873,0.465688712083541,0.000745897563401321,2504,0.474840255591054,1518,0.452569169960474,0.078070611636002,0.0545434670632106
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_1,DeepLearning,18,0.025,1,2341,0.582048731974142,1100,0.469884664673217,1074,0.45877829987185,0.011106364801367,1689,0.465364120781528,652,0.48159509202454,0.0683468603161042,0.0850076979974139
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_1,DeepLearning,18,0.05,1,1344,0.334162108403779,638,0.474702380952381,641,0.476934523809524,-0.0022321428571429,1156,0.474913494809689,188,0.473404255319149,0.0565476190476191,0.12148502052292
5,DeepLearning_grid_2_AutoML_4_20260923_182429_model_1,DeepLearning,18,0.075,1,933,0.231974142217802,421,0.451232583065381,438,0.469453376205788,-0.0182207931404073,811,0.456226880394575,122,0.418032786885246,0.0482315112540193,0.148054296766117
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_3,DeepLearning,19,0,1,4022,1,1892,0.470412729985082,1873,0.465688712083541,0.00472401790154153,2549,0.470772852098862,1473,0.469789545145961,0.078070611636002,0.0677756564965777
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_3,DeepLearning,19,0.025,1,3041,0.756091496767777,1445,0.475172640578757,1425,0.46859585662611,0.00657678395264716,2032,0.474409448818898,1009,0.476709613478692,0.0746464978625452,0.0856693152566598
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_3,DeepLearning,19,0.05,1,2180,0.542018896071606,1038,0.476146788990826,1009,0.462844036697248,0.013302752293578,1530,0.469934640522876,650,0.490769230769231,0.0752293577981651,0.104901338508249
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_3,DeepLearning,19,0.075,1,1467,0.364743908503232,695,0.473755964553511,683,0.465576005453306,0.00817995910020447,1088,0.46875,379,0.488126649076517,0.070892978868439,0.125654129308105
5,GBM_grid_1_AutoML_4_20260923_182429_model_6,GBM,20,0,1,4022,1,1851,0.460218796618598,1873,0.465688712083541,-0.0054699154649428,2176,0.465533088235294,1846,0.453954496208017,0.078070611636002,0.0838303993951912
5,GBM_grid_1_AutoML_4_20260923_182429_model_6,GBM,20,0.025,1,3308,0.822476379910492,1531,0.462817412333736,1540,0.465538089480048,-0.00272067714631197,1841,0.469310157523085,1467,0.4546693933197,0.0798065296251512,0.0991976863228384
5,GBM_grid_1_AutoML_4_20260923_182429_model_6,GBM,20,0.05,1,2528,0.628543013426156,1171,0.463212025316456,1153,0.456091772151899,0.007120253164557,1414,0.46039603960396,1114,0.466786355475763,0.0791139240506329,0.118319896421947
5,GBM_grid_1_AutoML_4_20260923_182429_model_6,GBM,20,0.075,1,1880,0.467429139731477,887,0.471808510638298,858,0.456382978723404,0.0154255319148936,1069,0.467726847521048,811,0.477188655980271,0.073936170212766,0.137492624400949
5,GBM_grid_1_AutoML_4_20260923_182429_model_1,GBM,21,0,1,4022,1,1880,0.467429139731477,1873,0.465688712083541,0.00174042764793636,2220,0.474324324324324,1802,0.458934517203108,0.078070611636002,0.0893314018533957
5,GBM_grid_1_AutoML_4_20260923_182429_model_1,GBM,21,0.025,1,3297,0.819741422178021,1553,0.471034273582044,1538,0.466484683045193,0.00454959053685172,1862,0.477443609022556,1435,0.462717770034843,0.0761298149833182,0.106309142154203
5,GBM_grid_1_AutoML_4_20260923_182429_model_1,GBM,21,0.05,1,2618,0.650919940328195,1238,0.472880061115355,1220,0.466004583651643,0.00687547746371275,1520,0.477631578947368,1098,0.466302367941712,0.0744843391902215,0.124132444064459
5,GBM_grid_1_AutoML_4_20260923_182429_model_1,GBM,21,0.075,1,2028,0.504226752859274,949,0.467948717948718,939,0.46301775147929,0.00493096646942803,1183,0.473372781065089,845,0.460355029585799,0.0793885601577909,0.142090259747477
5,DeepLearning_grid_3_AutoML_4_20260923_182429_model_2,DeepLearning,22,0,1,4022,1,1873,0.465688712083541,1873,0.465688712083541,0,4022,0.465688712083541,0,,0.078070611636002,0.156826084976165
5,DeepLearning_grid_3_AutoML_4_20260923_182429_model_2,DeepLearning,22,0.025,1,4022,1,1873,0.465688712083541,1873,0.465688712083541,0,4022,0.465688712083541,0,,0.078070611636002,0.156826084976165
5,DeepLearning_grid_3_AutoML_4_20260923_182429_model_2,DeepLearning,22,0.05,1,4022,1,1873,0.465688712083541,1873,0.465688712083541,0,4022,0.465688712083541,0,,0.078070611636002,0.156826084976165
5,DeepLearning_grid_3_AutoML_4_20260923_182429_model_2,DeepLearning,22,0.075,1,4022,1,1873,0.465688712083541,1873,0.465688712083541,0,4022,0.465688712083541,0,,0.078070611636002,0.156826084976165
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_2,DeepLearning,23,0,1,4022,1,1856,0.461461959224267,1873,0.465688712083541,-0.00422675285927399,2973,0.46619576185671,1049,0.448045757864633,0.078070611636002,0.0968317085239797
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_2,DeepLearning,23,0.025,1,3594,0.893585280954749,1671,0.464941569282137,1669,0.464385086254869,0.000556483027267629,2741,0.466618022619482,853,0.459554513481829,0.0765164162493044,0.106871404949363
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_2,DeepLearning,23,0.05,1,2018,0.501740427647936,951,0.471258671952428,940,0.465807730426165,0.00545094152626363,1329,0.475545522949586,689,0.462989840348331,0.0797819623389495,0.162742952275445
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_2,DeepLearning,23,0.075,1,1587,0.394579811039284,747,0.47069943289225,745,0.469439193446755,0.00126023944549464,1038,0.476878612716763,549,0.459016393442623,0.0793950850661626,0.190115583233844
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_1,DeepLearning,24,0,1,4022,1,1853,0.460716061660865,1873,0.465688712083541,-0.00497265042267525,2318,0.463330457290768,1704,0.457159624413146,0.078070611636002,0.133685336258339
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_1,DeepLearning,24,0.025,1,3566,0.886623570363003,1642,0.460459899046551,1666,0.467190128996074,-0.00673022994952327,2098,0.463775023832221,1468,0.455722070844687,0.0790802019068985,0.149141088790832
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_1,DeepLearning,24,0.05,1,3116,0.77473893585281,1448,0.464698331193838,1469,0.471437740693196,-0.00673940949935814,1861,0.470177324019344,1255,0.456573705179283,0.0754172015404365,0.165306461212804
5,DeepLearning_grid_1_AutoML_4_20260923_182429_model_1,DeepLearning,24,0.075,1,2650,0.658876181004476,1231,0.464528301886792,1250,0.471698113207547,-0.00716981132075473,1596,0.471177944862155,1054,0.454459203036053,0.0754716981132076,0.183306522032819
5,GBM_grid_1_AutoML_4_20260923_182429_model_5,GBM,25,0,1,4022,1,1848,0.459472899055196,1873,0.465688712083541,-0.00621581302834412,2162,0.464847363552266,1860,0.453225806451613,0.078070611636002,0.141750346609826
5,GBM_grid_1_AutoML_4_20260923_182429_model_5,GBM,25,0.025,1,3605,0.89632023868722,1656,0.459361997226075,1670,0.463245492371706,-0.00388349514563108,1949,0.462288353001539,1656,0.455917874396135,0.0779472954230236,0.156735492414581
5,GBM_grid_1_AutoML_4_20260923_182429_model_5,GBM,25,0.05,1,3222,0.801093983092989,1469,0.45592799503414,1498,0.464928615766605,-0.00900062073246433,1762,0.461975028376845,1460,0.448630136986301,0.0794537554314091,0.170908678854919
5,GBM_grid_1_AutoML_4_20260923_182429_model_5,GBM,25,0.075,1,2791,0.693933366484336,1270,0.455034037979219,1302,0.466499462558223,-0.0114654245790039,1546,0.461836998706339,1245,0.446586345381526,0.0777499104263705,0.187681411701518
7,GLM_1_AutoML_5_20260923_183457,GLM,1,0,1,4020,1,1900,0.472636815920398,1899,0.472388059701493,0.000248756218905466,3893,0.471872591831493,127,0.496062992125984,0.0582089552238806,0.024016344793575
7,GLM_1_AutoML_5_20260923_183457,GLM,1,0.025,1,1662,0.413432835820896,811,0.487966305655836,816,0.490974729241877,-0.00300842358604092,1647,0.489374620522162,15,0.333333333333333,0.0433212996389892,0.0350472292774025
7,GLM_1_AutoML_5_20260923_183457,GLM,1,0.05,1,112,0.0278606965174129,52,0.464285714285714,53,0.473214285714286,-0.0089285714285714,109,0.467889908256881,3,0.333333333333333,0.00892857142857143,0.0644918821936845
7,GLM_1_AutoML_5_20260923_183457,GLM,1,0.075,1,16,0.00398009950248756,9,0.5625,9,0.5625,0,14,0.571428571428571,2,0.5,0,0.0961121073196638
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_2,DeepLearning,2,0,1,4020,1,1899,0.472388059701493,1899,0.472388059701493,0,4020,0.472388059701493,0,,0.0582089552238806,0.0271260583686089
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_2,DeepLearning,2,0.025,1,4020,1,1899,0.472388059701493,1899,0.472388059701493,0,4020,0.472388059701493,0,,0.0582089552238806,0.0271260583686089
7,GBM_grid_1_AutoML_5_20260923_183457_model_3,GBM,3,0,1,4020,1,1929,0.479850746268657,1899,0.472388059701493,0.00746268656716415,2888,0.479570637119114,1132,0.480565371024735,0.0582089552238806,0.0400241052490474
7,GBM_grid_1_AutoML_5_20260923_183457_model_3,GBM,3,0.025,1,2580,0.641791044776119,1239,0.480232558139535,1218,0.472093023255814,0.00813953488372093,2015,0.478411910669975,565,0.486725663716814,0.0523255813953488,0.055090363997086
7,GBM_grid_1_AutoML_5_20260923_183457_model_3,GBM,3,0.05,1,1192,0.296517412935323,562,0.471476510067114,562,0.471476510067114,0,954,0.470649895178197,238,0.474789915966387,0.0402684563758389,0.076423913728033
7,GBM_grid_1_AutoML_5_20260923_183457_model_3,GBM,3,0.075,1,447,0.111194029850746,213,0.476510067114094,223,0.498881431767338,-0.0223713646532439,351,0.49002849002849,96,0.427083333333333,0.0447427293064877,0.10286977464019
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_3,DeepLearning,4,0,1,4020,1,1897,0.471890547263682,1899,0.472388059701493,-0.000497512437810987,3919,0.471804031640725,101,0.475247524752475,0.0582089552238806,0.0483707222727409
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_3,DeepLearning,4,0.025,1,2963,0.737064676616916,1425,0.480931488356396,1425,0.480931488356396,0,2940,0.480952380952381,23,0.478260869565217,0.0523118461019237,0.0601503949747655
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_3,DeepLearning,4,0.05,1,1294,0.321890547263682,623,0.48145285935085,625,0.482998454404946,-0.00154559505409585,1288,0.482142857142857,6,0.333333333333333,0.0370942812982998,0.0900782489009394
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_3,DeepLearning,4,0.075,1,619,0.153980099502488,315,0.508885298869144,317,0.512116316639742,-0.00323101777059776,617,0.510534846029174,2,0,0.0274636510500808,0.122447169196137
7,GBM_grid_1_AutoML_5_20260923_183457_model_4,GBM,5,0,1,4020,1,1924,0.478606965174129,1899,0.472388059701493,0.00621890547263682,2409,0.478621834786218,1611,0.478584729981378,0.0582089552238806,0.0718632083561122
7,GBM_grid_1_AutoML_5_20260923_183457_model_4,GBM,5,0.025,1,3124,0.777114427860697,1497,0.479193341869398,1471,0.470870678617158,0.00832266325224074,1960,0.476530612244898,1164,0.483676975945017,0.0563380281690141,0.088941783469864
7,GBM_grid_1_AutoML_5_20260923_183457_model_4,GBM,5,0.05,1,2282,0.567661691542289,1086,0.47589833479404,1076,0.471516213847502,0.00438212094653812,1502,0.474700399467377,780,0.478205128205128,0.0556529360210342,0.108004357557676
7,GBM_grid_1_AutoML_5_20260923_183457_model_4,GBM,5,0.075,1,1606,0.399502487562189,778,0.484433374844334,762,0.474470734744707,0.00996264009962639,1081,0.481036077705828,525,0.491428571428572,0.0473225404732254,0.127270671669456
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_3,DeepLearning,6,0,1,4020,1,1886,0.469154228855721,1899,0.472388059701493,-0.00323383084577117,3190,0.472413793103448,830,0.456626506024096,0.0582089552238806,0.0570163728055645
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_3,DeepLearning,6,0.025,1,3021,0.751492537313433,1433,0.474346242965905,1445,0.478318437603443,-0.00397219463753723,2536,0.478312302839117,485,0.45360824742268,0.0523005627275737,0.071475747801385
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_3,DeepLearning,6,0.05,1,1663,0.413681592039801,801,0.481659651232712,818,0.491882140709561,-0.0102224894768491,1365,0.491575091575092,298,0.436241610738255,0.047504509921828,0.103148892753999
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_3,DeepLearning,6,0.075,1,1149,0.285820895522388,563,0.489991296779809,577,0.502175805047868,-0.0121845082680592,975,0.501538461538462,174,0.425287356321839,0.0461270670147955,0.121694107293461
7,GBM_5_AutoML_5_20260923_183457,GBM,7,0,1,4020,1,1910,0.475124378109453,1899,0.472388059701493,0.00273631840796018,2575,0.477669902912621,1445,0.470588235294118,0.0582089552238806,0.0543345177910098
7,GBM_5_AutoML_5_20260923_183457,GBM,7,0.025,1,2823,0.702238805970149,1347,0.477151965993624,1329,0.470775770456961,0.00637619553666313,1924,0.475051975051975,899,0.481646273637375,0.0534891958908962,0.0721788484455
7,GBM_5_AutoML_5_20260923_183457,GBM,7,0.05,1,1712,0.425870646766169,811,0.473714953271028,799,0.466705607476636,0.0070093457943925,1185,0.468354430379747,527,0.485768500948767,0.0572429906542056,0.0949195638212334
7,GBM_5_AutoML_5_20260923_183457,GBM,7,0.075,1,945,0.235074626865672,450,0.476190476190476,439,0.464550264550265,0.0116402116402116,638,0.468652037617555,307,0.49185667752443,0.0529100529100529,0.122283256397019
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_1,DeepLearning,8,0,1,4020,1,1953,0.485820895522388,1899,0.472388059701493,0.0134328358208955,1920,0.490625,2100,0.481428571428571,0.0582089552238806,0.0285723855851152
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_1,DeepLearning,8,0.025,1,1359,0.338059701492537,683,0.502575423105224,652,0.479764532744665,0.0228108903605592,990,0.495959595959596,369,0.520325203252033,0.0426784400294334,0.0662223733097965
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_1,DeepLearning,8,0.05,1,536,0.133333333333333,282,0.526119402985075,285,0.531716417910448,-0.00559701492537312,383,0.548302872062663,153,0.470588235294118,0.0317164179104478,0.113228668711213
7,DeepLearning_grid_3_AutoML_5_20260923_183457_model_1,DeepLearning,8,0.075,1,268,0.0666666666666667,141,0.526119402985075,143,0.533582089552239,-0.0074626865671642,182,0.554945054945055,86,0.465116279069768,0.0261194029850746,0.167055433262523
7,GBM_grid_1_AutoML_5_20260923_183457_model_7,GBM,9,0,1,4020,1,1889,0.469900497512438,1899,0.472388059701493,-0.00248756218905477,2605,0.471401151631478,1415,0.467137809187279,0.0582089552238806,0.0558357533527765
7,GBM_grid_1_AutoML_5_20260923_183457_model_7,GBM,9,0.025,1,2927,0.728109452736319,1393,0.475913905022207,1378,0.470789203963102,0.0051247010591049,2013,0.473422752111277,914,0.481400437636762,0.0556884181756064,0.0720845989617913
7,GBM_grid_1_AutoML_5_20260923_183457_model_7,GBM,9,0.05,1,1894,0.471144278606965,929,0.490496304118268,903,0.476768743400211,0.013727560718057,1370,0.485401459854015,524,0.50381679389313,0.0501583949313622,0.091077716230373
7,GBM_grid_1_AutoML_5_20260923_183457_model_7,GBM,9,0.075,1,1055,0.262437810945274,494,0.46824644549763,498,0.472037914691943,-0.00379146919431278,766,0.466057441253264,289,0.474048442906574,0.0511848341232228,0.11461402020091
7,GBM_2_AutoML_5_20260923_183457,GBM,10,0,1,4020,1,1903,0.473383084577114,1899,0.472388059701493,0.000995024875621864,2539,0.473808586057503,1481,0.472653612424038,0.0582089552238806,0.0590495470058736
7,GBM_2_AutoML_5_20260923_183457,GBM,10,0.025,1,2934,0.729850746268657,1399,0.476823449216087,1385,0.472051806407635,0.00477164280845266,1940,0.47680412371134,994,0.476861167002012,0.0548738922972052,0.0763503095027856
7,GBM_2_AutoML_5_20260923_183457,GBM,10,0.05,1,1917,0.476865671641791,908,0.473656755346896,908,0.473656755346896,0,1304,0.47239263803681,613,0.476345840130506,0.0474700052164841,0.0971412370592827
7,GBM_2_AutoML_5_20260923_183457,GBM,10,0.075,1,1208,0.300497512437811,569,0.471026490066225,566,0.468543046357616,0.00248344370860926,812,0.467980295566503,396,0.477272727272727,0.048841059602649,0.11803162905897
7,GBM_1_AutoML_5_20260923_183457,GBM,11,0,1,4020,1,1899,0.472388059701493,1899,0.472388059701493,0,2471,0.474301902063942,1549,0.469335054874112,0.0582089552238806,0.0609212599674715
7,GBM_1_AutoML_5_20260923_183457,GBM,11,0.025,1,3009,0.748507462686567,1407,0.467597208374875,1438,0.477899634430043,-0.0103024260551678,1965,0.473791348600509,1044,0.455938697318008,0.0545031571950814,0.0771600000371032
7,GBM_1_AutoML_5_20260923_183457,GBM,11,0.05,1,2111,0.525124378109453,996,0.471814306016106,996,0.471814306016106,0,1451,0.472088215024121,660,0.471212121212121,0.0506868782567504,0.094067597694218
7,GBM_1_AutoML_5_20260923_183457,GBM,11,0.075,1,1346,0.334825870646766,639,0.474739970282318,636,0.472511144130758,0.00222882615156017,956,0.475941422594142,390,0.471794871794872,0.050520059435364,0.112349287816992
7,GBM_3_AutoML_5_20260923_183457,GBM,12,0,1,4020,1,1867,0.464427860696517,1899,0.472388059701493,-0.00796019900497513,2480,0.466532258064516,1540,0.461038961038961,0.0582089552238806,0.0634857146585217
7,GBM_3_AutoML_5_20260923_183457,GBM,12,0.025,1,2972,0.739303482587065,1388,0.467025572005384,1410,0.47442799461642,-0.00740242261103635,1929,0.469155002592017,1043,0.463087248322148,0.0541722745625841,0.0815036109162596
7,GBM_3_AutoML_5_20260923_183457,GBM,12,0.05,1,2097,0.521641791044776,975,0.464949928469242,991,0.472579876013352,-0.00762994754411062,1420,0.466197183098592,677,0.462333825701625,0.0515021459227468,0.100007784971995
7,GBM_3_AutoML_5_20260923_183457,GBM,12,0.075,1,1326,0.329850746268657,617,0.465309200603318,629,0.474358974358974,-0.00904977375565608,936,0.46474358974359,390,0.466666666666667,0.0497737556561086,0.122149557292796
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_2,DeepLearning,13,0,1,4020,1,1904,0.47363184079602,1899,0.472388059701493,0.00124378109452733,3790,0.472295514511873,230,0.495652173913044,0.0582089552238806,0.0433202249115204
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_2,DeepLearning,13,0.025,1,1197,0.297761194029851,581,0.485380116959064,577,0.48203842940685,0.00334168755221387,1034,0.482591876208898,163,0.503067484662577,0.0392648287385129,0.11337103121463
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_2,DeepLearning,13,0.05,1,875,0.217661691542289,420,0.48,421,0.481142857142857,-0.00114285714285717,752,0.478723404255319,123,0.487804878048781,0.0365714285714286,0.141673180367166
7,DeepLearning_grid_2_AutoML_5_20260923_183457_model_2,DeepLearning,13,0.075,1,660,0.164179104477612,323,0.489393939393939,330,0.5,-0.0106060606060606,563,0.495559502664298,97,0.45360824742268,0.0303030303030303,0.16781672976053
7,DeepLearning_1_AutoML_5_20260923_183457,DeepLearning,14,0,1,4020,1,1916,0.476616915422886,1899,0.472388059701493,0.00422885572139303,3177,0.47780925401322,843,0.472123368920522,0.0582089552238806,0.0836189771366453
7,DeepLearning_1_AutoML_5_20260923_183457,DeepLearning,14,0.025,1,3172,0.789054726368159,1531,0.48266078184111,1490,0.469735182849937,0.0129255989911728,2726,0.477256052824652,446,0.515695067264574,0.0542244640605296,0.102694998842718
7,DeepLearning_1_AutoML_5_20260923_183457,DeepLearning,14,0.05,1,2453,0.610199004975124,1188,0.484304932735426,1166,0.475336322869955,0.00896860986547088,2274,0.479771328056289,179,0.541899441340782,0.0481043620057073,0.122020838208978
7,DeepLearning_1_AutoML_5_20260923_183457,DeepLearning,14,0.075,1,1853,0.460945273631841,893,0.481921208850513,888,0.479222881813276,0.00269832703723694,1795,0.480222841225627,58,0.53448275862069,0.0469508904479223,0.14160392679799
7,XRT_1_AutoML_5_20260923_183457,DRF,15,0,1,4020,1,1889,0.469900497512438,1899,0.472388059701493,-0.00248756218905477,2454,0.471882640586797,1566,0.466794380587484,0.0582089552238806,0.0711847035445514
7,XRT_1_AutoML_5_20260923_183457,DRF,15,0.025,1,3147,0.782835820895522,1486,0.472195741976486,1502,0.477279949157928,-0.00508420718144265,1984,0.477318548387097,1163,0.463456577815993,0.0587861455354306,0.087538115560954
7,XRT_1_AutoML_5_20260923_183457,DRF,15,0.05,1,2314,0.575621890547264,1101,0.475799481417459,1120,0.484010371650821,-0.00821089023336219,1503,0.483033932135729,811,0.462392108508015,0.0535868625756266,0.10588814640722
7,XRT_1_AutoML_5_20260923_183457,DRF,15,0.075,1,1617,0.402238805970149,759,0.469387755102041,767,0.474335188620903,-0.00494743351886207,1086,0.470534069981584,531,0.467043314500942,0.056895485466914,0.124801316644234
7,DRF_1_AutoML_5_20260923_183457,DRF,16,0,1,4020,1,1884,0.46865671641791,1899,0.472388059701493,-0.0037313432835821,2387,0.470883954754923,1633,0.465401102265769,0.0582089552238806,0.0768992771874344
7,DRF_1_AutoML_5_20260923_183457,DRF,16,0.025,1,3213,0.799253731343284,1493,0.464674758792406,1528,0.47556800497977,-0.0108932461873639,1953,0.472094214029698,1260,0.453174603174603,0.057889822595705,0.0931400831538339
7,DRF_1_AutoML_5_20260923_183457,DRF,16,0.05,1,2415,0.600746268656716,1124,0.465424430641822,1156,0.478674948240166,-0.0132505175983437,1481,0.472653612424038,934,0.453961456102784,0.053416149068323,0.111807935625338
7,DRF_1_AutoML_5_20260923_183457,DRF,16,0.075,1,1753,0.436069651741294,800,0.456360524814604,836,0.476896748431261,-0.0205362236166571,1109,0.463480613165014,644,0.444099378881988,0.0536223616657159,0.130617945631823
7,GBM_grid_1_AutoML_5_20260923_183457_model_2,GBM,17,0,1,4020,1,1842,0.458208955223881,1899,0.472388059701493,-0.0141791044776119,2313,0.462602680501513,1707,0.452255418863503,0.0582089552238806,0.0698781109482977
7,GBM_grid_1_AutoML_5_20260923_183457_model_2,GBM,17,0.025,1,3099,0.77089552238806,1410,0.454985479186835,1463,0.472087770248467,-0.0171022910616328,1841,0.460076045627376,1258,0.447535771065183,0.058728622136173,0.086928188774134
7,GBM_grid_1_AutoML_5_20260923_183457_model_2,GBM,17,0.05,1,2208,0.549253731343284,1009,0.456974637681159,1040,0.471014492753623,-0.0140398550724637,1334,0.461769115442279,874,0.449656750572082,0.0529891304347826,0.107035353184118
7,GBM_grid_1_AutoML_5_20260923_183457_model_2,GBM,17,0.075,1,1523,0.378855721393035,707,0.464215364412344,713,0.468154957321077,-0.00393959290873275,931,0.465091299677766,592,0.462837837837838,0.0531845042678923,0.127431328374792
7,GBM_4_AutoML_5_20260923_183457,GBM,18,0,1,4020,1,1864,0.463681592039801,1899,0.472388059701493,-0.00870646766169159,2342,0.4666951323655,1678,0.459475566150179,0.0582089552238806,0.080477808207836
7,GBM_4_AutoML_5_20260923_183457,GBM,18,0.025,1,3212,0.799004975124378,1489,0.463574097135741,1491,0.464196762141968,-0.000622665006226653,1921,0.459135866736075,1291,0.470178156467854,0.0579078455790785,0.097548932097302
7,GBM_4_AutoML_5_20260923_183457,GBM,18,0.05,1,2407,0.598756218905473,1126,0.467802243456585,1112,0.461985874532613,0.00581636892397175,1462,0.459644322845417,945,0.48042328042328,0.0540091400083091,0.117612286973688
7,GBM_4_AutoML_5_20260923_183457,GBM,18,0.075,1,1787,0.44452736318408,848,0.474538332400672,836,0.46782316731953,0.00671516508114156,1088,0.46875,699,0.483547925608012,0.0464465584778959,0.136773090207713
7,GBM_grid_1_AutoML_5_20260923_183457_model_6,GBM,19,0,1,4020,1,1932,0.480597014925373,1899,0.472388059701493,0.0082089552238806,2457,0.479039479039479,1563,0.483045425463852,0.0582089552238806,0.0895235839521729
7,GBM_grid_1_AutoML_5_20260923_183457_model_6,GBM,19,0.025,1,3320,0.825870646766169,1590,0.478915662650602,1571,0.473192771084337,0.0057228915662651,2084,0.477447216890595,1236,0.481391585760518,0.0575301204819277,0.10574087855926
7,GBM_grid_1_AutoML_5_20260923_183457_model_6,GBM,19,0.05,1,2644,0.65771144278607,1264,0.478063540090772,1256,0.475037821482602,0.00302571860816947,1706,0.477139507620164,938,0.479744136460554,0.0548411497730711,0.123259154464441
7,GBM_grid_1_AutoML_5_20260923_183457_model_6,GBM,19,0.075,1,2027,0.504228855721393,969,0.478046373951653,956,0.471632955106068,0.00641341884558461,1338,0.475336322869955,689,0.483309143686502,0.0577207696102615,0.141839227972748
7,DeepLearning_grid_1_AutoML_5_20260923_183457_model_3,DeepLearning,20,0,1,4020,1,1868,0.464676616915423,1899,0.472388059701493,-0.00771144278606967,2621,0.46928653185807,1399,0.456040028591851,0.0582089552238806,0.0879332577204838
