year,horizon_min,model,tau,n,wins,base_wins_selected,coverage,win_rate,selected_baseline_win_rate,full_n,full_model_wins,full_base_wins,full_model_win_rate,full_baseline_win_rate,selection_gain_vs_full_baseline,selected_directional_edge,n_long,long_wins,long_win_rate,n_short,short_wins,short_win_rate,mean_p_up,mean_confidence
2025,960,Market-state,0.1,338,205,205,0.0229869423286181,0.606508875739645,0.606508875739645,14704,7981,7974,0.542777475516866,0.542301414581066,0.0642074611585786,0,338,205,0.606508875739645,0,0,,0.641528298332686,0.141528298332686
2025,960,Market-state,0.15,94,77,77,0.00639281828073994,0.819148936170213,0.819148936170213,14704,7981,7974,0.542777475516866,0.542301414581066,0.276847521589146,0,94,77,0.819148936170213,0,0,,0.713564412652892,0.213564412652892
2025,960,Full,0,14704,7966,7974,1,0.541757344940152,0.542301414581066,14704,7966,7974,0.541757344940152,0.542301414581066,-0.000544069640914024,-0.000544069640914024,14566,7901,0.542427571055884,138,65,0.471014492753623,0.555745054176542,0.0558969676448302
2025,960,Full,0.025,12966,7031,7030,0.881800870511425,0.542264383772945,0.542187258985038,14704,7966,7974,0.541757344940152,0.542301414581066,-3.70308081217852e-05,7.71247879067794e-05,12963,7029,0.54223559361259,3,2,0.666666666666667,0.561242914478656,0.0612563715380926
2025,960,Full,0.05,7563,4203,4203,0.514349836779108,0.555731852439508,0.555731852439508,14704,7966,7974,0.541757344940152,0.542301414581066,0.0134304378584418,0,7563,4203,0.555731852439508,0,0,,0.578098364150917,0.0780983641509167
2025,960,Full,0.075,3761,2121,2121,0.255780739934712,0.563945759106621,0.563945759106621,14704,7966,7974,0.541757344940152,0.542301414581066,0.0216443445255542,0,3761,2121,0.563945759106621,0,0,,0.595124354840942,0.095124354840942
2025,960,Full,0.1,901,526,526,0.0612758433079434,0.583795782463929,0.583795782463929,14704,7966,7974,0.541757344940152,0.542301414581066,0.0414943678828625,0,901,526,0.583795782463929,0,0,,0.623016746708823,0.123016746708822
2025,960,Full,0.15,109,79,79,0.00741294885745375,0.724770642201835,0.724770642201835,14704,7966,7974,0.541757344940152,0.542301414581066,0.182469227620768,0,109,79,0.724770642201835,0,0,,0.705145974552649,0.205145974552649
2026,960,Calendar-only,0,2929,1525,1525,1,0.520655513827245,0.520655513827245,2929,1525,1525,0.520655513827245,0.520655513827245,0,0,2929,1525,0.520655513827245,0,0,,0.553751577926863,0.0537515779268629
2026,960,Calendar-only,0.025,2695,1415,1415,0.920109252304541,0.525046382189239,0.525046382189239,2929,1525,1525,0.520655513827245,0.520655513827245,0.00439086836199454,0,2695,1415,0.525046382189239,0,0,,0.556921337659521,0.056921337659521
2026,960,Calendar-only,0.05,1555,907,907,0.530897917377945,0.583279742765273,0.583279742765273,2929,1525,1525,0.520655513827245,0.520655513827245,0.0626242289380284,0,1555,907,0.583279742765273,0,0,,0.570612606027413,0.0706126060274134
2026,960,Calendar-only,0.075,608,411,411,0.207579378627518,0.675986842105263,0.675986842105263,2929,1525,1525,0.520655513827245,0.520655513827245,0.155331328278018,0,608,411,0.675986842105263,0,0,,0.585723102883359,0.0857231028833586
2026,960,Calendar-only,0.1,10,5,5,0.00341413451689997,0.5,0.5,2929,1525,1525,0.520655513827245,0.520655513827245,-0.0206555138272448,0,10,5,0.5,0,0,,0.60761831704752,0.10761831704752
2026,960,Market-state,0,2929,1525,1525,1,0.520655513827245,0.520655513827245,2929,1525,1525,0.520655513827245,0.520655513827245,0,0,2929,1525,0.520655513827245,0,0,,0.554487664142995,0.0544876641429945
2026,960,Market-state,0.025,2908,1513,1513,0.99283031751451,0.520288858321871,0.520288858321871,2929,1525,1525,0.520655513827245,0.520655513827245,-0.00036665550537418,0,2908,1513,0.520288858321871,0,0,,0.554727674031156,0.0547276740311557
2026,960,Market-state,0.05,1605,818,818,0.547968589962445,0.509657320872274,0.509657320872274,2929,1525,1525,0.520655513827245,0.520655513827245,-0.0109981929549707,0,1605,818,0.509657320872274,0,0,,0.56360354748157,0.0636035474815701
2026,960,Market-state,0.075,297,178,178,0.101399795151929,0.599326599326599,0.599326599326599,2929,1525,1525,0.520655513827245,0.520655513827245,0.0786710854993545,0,297,178,0.599326599326599,0,0,,0.585149042028793,0.0851490420287932
2026,960,Market-state,0.1,22,10,10,0.00751109593717993,0.454545454545455,0.454545454545455,2929,1525,1525,0.520655513827245,0.520655513827245,-0.0661100592817903,0,22,10,0.454545454545455,0,0,,0.603165946693987,0.103165946693987
2026,960,Full,0,2929,1525,1525,1,0.520655513827245,0.520655513827245,2929,1525,1525,0.520655513827245,0.520655513827245,0,0,2917,1519,0.520740486801508,12,6,0.5,0.553464726107088,0.0535081368673305
2026,960,Full,0.025,2494,1312,1312,0.851485148514852,0.526062550120289,0.526062550120289,2929,1525,1525,0.520655513827245,0.520655513827245,0.00540703629304384,0,2494,1312,0.526062550120289,0,0,,0.559786245986989,0.0597862459869892
2026,960,Full,0.05,1392,824,824,0.475247524752475,0.591954022988506,0.591954022988506,2929,1525,1525,0.520655513827245,0.520655513827245,0.0712985091612609,0,1392,824,0.591954022988506,0,0,,0.577555097457107,0.0775550974571069
2026,960,Full,0.075,697,465,465,0.237965175827928,0.667144906743185,0.667144906743185,2929,1525,1525,0.520655513827245,0.520655513827245,0.14648939291594,0,697,465,0.667144906743185,0,0,,0.593634703958946,0.0936347039589458
2026,960,Full,0.1,197,149,149,0.0672584499829293,0.756345177664975,0.756345177664975,2929,1525,1525,0.520655513827245,0.520655513827245,0.23568966383773,0,197,149,0.756345177664975,0,0,,0.611521430096673,0.111521430096673
2017,1200,Calendar-only,0,6765,4247,4247,1,0.627790096082779,0.627790096082779,6765,4247,4247,0.627790096082779,0.627790096082779,0,0,6765,4247,0.627790096082779,0,0,,0.553752018894398,0.053752018894398
2017,1200,Calendar-only,0.025,6505,4084,4084,0.961566888396157,0.62782475019216,0.62782475019216,6765,4247,4247,0.627790096082779,0.627790096082779,3.46541093808606e-05,0,6505,4084,0.62782475019216,0,0,,0.555173419336699,0.0551734193366987
2017,1200,Calendar-only,0.05,3984,2542,2542,0.588913525498891,0.638052208835341,0.638052208835341,6765,4247,4247,0.627790096082779,0.627790096082779,0.0102621127525624,0,3984,2542,0.638052208835341,0,0,,0.564553902029409,0.0645539020294089
2017,1200,Calendar-only,0.075,670,429,429,0.0990391722099039,0.640298507462687,0.640298507462687,6765,4247,4247,0.627790096082779,0.627790096082779,0.0125084113799075,0,670,429,0.640298507462687,0,0,,0.580580770018197,0.0805807700181974
2017,1200,Market-state,0,6765,4242,4247,1,0.627050997782705,0.627790096082779,6765,4242,4247,0.627050997782705,0.627790096082779,-0.000739098300073904,-0.000739098300073904,6758,4241,0.627552530334419,7,1,0.142857142857143,0.533298784739822,0.0333032864079213
2017,1200,Market-state,0.025,4670,2922,2922,0.690317812269032,0.625695931477516,0.625695931477516,6765,4242,4247,0.627050997782705,0.627790096082779,-0.00209416460526302,0,4670,2922,0.625695931477516,0,0,,0.539953756804472,0.0399537568044719
2017,1200,Market-state,0.05,871,548,548,0.128750923872875,0.629161882893226,0.629161882893226,6765,4242,4247,0.627050997782705,0.627790096082779,0.00137178681044714,0,871,548,0.629161882893226,0,0,,0.561690393469364,0.061690393469364
2017,1200,Market-state,0.075,91,55,55,0.0134515890613452,0.604395604395604,0.604395604395604,6765,4242,4247,0.627050997782705,0.627790096082779,-0.0233944916871747,0,91,55,0.604395604395604,0,0,,0.587094383950406,0.0870943839504064
2017,1200,Market-state,0.1,13,10,10,0.00192165558019217,0.769230769230769,0.769230769230769,6765,4242,4247,0.627050997782705,0.627790096082779,0.14144067314799,0,13,10,0.769230769230769,0,0,,0.6092582857767,0.1092582857767
2017,1200,Full,0,6765,4173,4247,1,0.616851441241685,0.627790096082779,6765,4173,4247,0.616851441241685,0.627790096082779,-0.0109386548410939,-0.0109386548410939,6435,4045,0.628593628593629,330,128,0.387878787878788,0.531141393365286,0.0363381572773649
2017,1200,Full,0.025,4331,2697,2748,0.640206947524021,0.622719926114062,0.634495497575618,6765,4173,4247,0.616851441241685,0.627790096082779,-0.00507016996871756,-0.0117755714615562,4152,2633,0.634152215799615,179,64,0.357541899441341,0.540637687634236,0.0482402590989484
2017,1200,Full,0.05,1589,970,1003,0.234885439763489,0.610446821900566,0.631214600377596,6765,4173,4247,0.616851441241685,0.627790096082779,-0.0173432741822126,-0.0207677784770296,1480,932,0.62972972972973,109,38,0.348623853211009,0.551431128141796,0.0689456029059032
2017,1200,Full,0.075,328,185,214,0.0484848484848485,0.564024390243902,0.652439024390244,6765,4173,4247,0.616851441241685,0.627790096082779,-0.0637657058388767,-0.0884146341463415,239,155,0.648535564853557,89,30,0.337078651685393,0.524428949652332,0.102074579721639
2017,1200,Full,0.1,95,40,64,0.0140428677014043,0.421052631578947,0.673684210526316,6765,4173,4247,0.616851441241685,0.627790096082779,-0.206737464503832,-0.252631578947368,27,18,0.666666666666667,68,22,0.323529411764706,0.420433979271709,0.150594906270412
2017,1200,Full,0.15,43,17,29,0.00635624538063563,0.395348837209302,0.674418604651163,6765,4173,4247,0.616851441241685,0.627790096082779,-0.232441258873477,-0.27906976744186,5,4,0.8,38,13,0.342105263157895,0.352729937439596,0.184777116428847
2018,1200,Calendar-only,0,12657,6976,6976,1,0.551157462273841,0.551157462273841,12657,6976,6976,0.551157462273841,0.551157462273841,0,0,12657,6976,0.551157462273841,0,0,,0.565561214398998,0.0655612143989984
2018,1200,Calendar-only,0.025,12559,6924,6924,0.992257248953148,0.551317780078032,0.551317780078032,12657,6976,6976,0.551157462273841,0.551157462273841,0.000160317804191124,0,12559,6924,0.551317780078032,0,0,,0.565910102297234,0.0659101022972341
2018,1200,Calendar-only,0.05,10591,5816,5816,0.836770166706171,0.549145500896988,0.549145500896988,12657,6976,6976,0.551157462273841,0.551157462273841,-0.00201196137685256,0,10591,5816,0.549145500896988,0,0,,0.570269240357083,0.0702692403570826
2018,1200,Calendar-only,0.075,3472,1842,1842,0.274314608517026,0.530529953917051,0.530529953917051,12657,6976,6976,0.551157462273841,0.551157462273841,-0.0206275083567898,0,3472,1842,0.530529953917051,0,0,,0.585635384680294,0.0856353846802937
2018,1200,Calendar-only,0.1,147,77,77,0.0116141265702773,0.523809523809524,0.523809523809524,12657,6976,6976,0.551157462273841,0.551157462273841,-0.0273479384643167,0,147,77,0.523809523809524,0,0,,0.607866560470806,0.107866560470806
2018,1200,Market-state,0,12657,6976,6976,1,0.551157462273841,0.551157462273841,12657,6976,6976,0.551157462273841,0.551157462273841,0,0,12657,6976,0.551157462273841,0,0,,0.563943752566904,0.0639437525669038
2018,1200,Market-state,0.025,12657,6976,6976,1,0.551157462273841,0.551157462273841,12657,6976,6976,0.551157462273841,0.551157462273841,0,0,12657,6976,0.551157462273841,0,0,,0.563943752566904,0.0639437525669038
2018,1200,Market-state,0.05,10894,6010,6010,0.860709488820416,0.551679823756196,0.551679823756196,12657,6976,6976,0.551157462273841,0.551157462273841,0.000522361482355516,0,10894,6010,0.551679823756196,0,0,,0.566844174415248,0.0668441744152482
2018,1200,Market-state,0.075,2358,1338,1338,0.186300071106897,0.567430025445293,0.567430025445293,12657,6976,6976,0.551157462273841,0.551157462273841,0.0162725631714521,0,2358,1338,0.567430025445293,0,0,,0.58962542683707,0.0896254268370695
2018,1200,Market-state,0.1,419,273,273,0.0331042111084775,0.651551312649165,0.651551312649165,12657,6976,6976,0.551157462273841,0.551157462273841,0.100393850375324,0,419,273,0.651551312649165,0,0,,0.61653456613059,0.11653456613059
2018,1200,Market-state,0.15,15,15,15,0.00118511495615075,1,1,12657,6976,6976,0.551157462273841,0.551157462273841,0.448842537726159,0,15,15,1,0,0,,0.663623287079405,0.163623287079405
2018,1200,Full,0,12657,6839,6976,1,0.540333412340997,0.551157462273841,12657,6839,6976,0.540333412340997,0.551157462273841,-0.0108240499328435,-0.0108240499328435,12146,6652,0.547670014819694,511,187,0.365949119373777,0.566709614781594,0.0684439760870987
2018,1200,Full,0.025,11727,6355,6414,0.926522872718654,0.541911827406839,0.546942952161678,12657,6839,6976,0.540333412340997,0.551157462273841,-0.00924563486700158,-0.00503112475483925,11516,6279,0.545241403265023,211,76,0.360189573459716,0.571541654916393,0.0727915626945383
2018,1200,Full,0.05,8639,4661,4658,0.682547207079087,0.539530038198866,0.539182775784234,12657,6839,6976,0.540333412340997,0.551157462273841,-0.011627424074975,0.000347262414631344,8636,4658,0.539370078740158,3,3,1,0.584755298497434,0.0847918791233393
2018,1200,Full,0.075,4879,2624,2624,0.385478391403966,0.53781512605042,0.53781512605042,12657,6839,6976,0.540333412340997,0.551157462273841,-0.0133423362234204,0,4879,2624,0.53781512605042,0,0,,0.602175544157103,0.102175544157103
