signal_et,nq_ret1,es_ret1,max_abs_1m
2022-12-14T00:01:00Z,0.0103360093306621,0.00847961011980285,0.0103360093306621
2022-08-05T12:31:00Z,-0.0103354742151802,-0.00778354911596449,0.0103354742151802
2025-04-02T20:14:00Z,0.0103033239920393,0.00781885303345813,0.0103033239920393
2020-03-16T22:02:00Z,0.00790656846641472,0.010264922815691,0.010264922815691
2022-04-28T20:02:00Z,-0.0102233371187581,-0.0038630425564541,0.0102233371187581
2020-03-13T19:58:00Z,0.0100766158748218,0.00927189971772516,0.0100766158748218
2025-03-20T00:01:00Z,0.0100634515139534,-0.000304513324810942,0.0100634515139534
2022-10-27T20:02:00Z,-0.0100548271975586,-0.00557506445147429,0.0100548271975586
2020-03-16T20:02:00Z,0.00993766246031551,0.00940332426105487,0.00993766246031551
2020-03-17T13:33:00Z,0.00885069033582484,0.00990056568887426,0.00990056568887426
2025-04-16T08:28:00Z,0.00988400801988048,0.00911464643409856,0.00988400801988048
2020-03-23T13:52:00Z,0.00987253100417538,0.00800716021878081,0.00987253100417538
2022-05-05T19:51:00Z,0.00981166498391582,0.0086071570280973,0.00981166498391582
2023-04-12T12:31:00Z,0.00975859231794293,0.00596225681441804,0.00975859231794293
2020-03-12T17:02:00Z,0.00930331008635185,0.00972798425223819,0.00972798425223819
2025-04-02T20:27:00Z,-0.00970716390884326,-0.00886836593603495,0.00970716390884326
2023-11-14T13:31:00Z,0.00968518983072662,0.00814954629843825,0.00968518983072662
2025-09-18T00:01:00Z,0.00960798919834848,-0.000187052244237054,0.00960798919834848
2020-03-12T16:54:00Z,0.00788237599568974,0.00957133953499487,0.00957133953499487
2020-03-22T23:39:00Z,0.00949225803995513,0.00275608810197998,0.00949225803995513
2025-04-06T22:06:00Z,-0.00717075253389558,-0.00945682126126695,0.00945682126126695
2020-03-17T19:59:00Z,-0.00943482412922308,-0.00825341531894241,0.00943482412922308
2020-03-13T19:39:00Z,0.00905343695617058,0.00942532362588543,0.00942532362588543
2019-08-15T11:30:00Z,0.00938503623770796,0.00781631345180505,0.00938503623770796
2025-04-07T14:17:00Z,0.00917317761285351,0.00934942891262792,0.00934942891262792
2020-03-17T13:46:00Z,0.00866755819900292,0.00926269827039971,0.00926269827039971
2022-02-03T21:02:00Z,0.00924558675627125,0.00435244256092726,0.00924558675627125
2022-11-02T18:01:00Z,0.00920156901533798,0.00640343703520701,0.00920156901533798
2022-12-14T19:35:00Z,-0.00918245045537511,-0.00753592455600915,0.00918245045537511
2025-03-19T00:01:00Z,0.00012816897815601,0.00916401924164998,0.00916401924164998
2025-05-12T07:01:00Z,0.00895629534516618,0.00914824711007099,0.00914824711007099
2020-03-12T16:58:00Z,0.0087671975718562,0.00913958719820245,0.00913958719820245
2020-03-20T08:04:00Z,0.00911865424650363,0.00486767009195924,0.00911865424650363
2020-03-13T05:04:00Z,0.00668921643781872,0.00911529149026549,0.00911529149026549
2024-08-05T14:01:00Z,0.00873781160411534,0.00910142324040443,0.00910142324040443
2020-03-23T13:33:00Z,0.00899480771213866,0.00762813936030171,0.00899480771213866
2020-03-13T05:47:00Z,-0.00850319333174296,-0.00899171119196407,0.00899171119196407
2020-03-19T19:51:00Z,-0.00898117960716218,-0.00653021237409976,0.00898117960716218
2023-02-14T13:33:00Z,0.00897472468198164,0.00660266504335198,0.00897472468198164
2022-08-26T14:10:00Z,0.00893756366255192,0.00626774175435967,0.00893756366255192
2025-12-17T00:01:00Z,0.00893226395550276,0.00770193787487336,0.00893226395550276
2020-03-16T13:55:00Z,0.00739540986768961,0.00891901960416611,0.00891901960416611
2020-03-16T14:40:00Z,0.0082377238291812,0.00890673889050509,0.00890673889050509
2025-01-15T13:31:00Z,0.00889147658167335,0.00700483917504809,0.00889147658167335
2025-04-09T17:37:00Z,-0.00888871050030303,-0.00817278753893353,0.00888871050030303
2020-03-15T22:04:00Z,-0.00886355050389311,-0.00583147773666743,0.00886355050389311
