candidate_id,horizon,feature_set,model_id,xgb_depth,target_coverage,selected_n,wins,overall_wr,base_wins,overall_baseline_wr,overall_edge,total_nonoverlap_n,nonoverlap_fraction,avg_active_weeks_full,min_active_weeks_full,folds_over_50,full_years_over_50,min_full_year_wr,max_full_year_wr,max_top_day_share_all,max_top5_day_share_all,max_top5_day_share_full,long_n,long_wins,long_wr,short_n,short_wins,short_wr,mean_actual_coverage,temporal_ok,persistence_ok,wr_block_lower,wr_block_upper,edge_block_lower,edge_block_upper,statistically_robust
15__NQ_ES__xgb_d3__0.5000,15,NQ_ES,xgb_d3,3,0.5,34599,18025,0.520968814127576,17818,0.514985982253822,0.00598283187375358,34599,1,52.6666666666667,52,4,3,0.516790873125403,0.530176415970288,0.0272479564032698,0.126248864668483,0.0288765088207985,28275,14799,0.523395225464191,6324,3226,0.510120177103099,0.508136513048093,TRUE,TRUE,0.515347740828511,0.526432181532621,0.00129974538732547,0.0109172447584126,TRUE
10__NQ_ONLY__xgb_d3__0.0200,10,NQ_ONLY,xgb_d3,3,0.02,1341,732,0.54586129753915,690,0.514541387024609,0.0313199105145414,1341,1,52.6666666666667,52,3,3,0.533492822966507,0.569476082004556,0.0777777777777778,0.288888888888889,0.0837320574162679,1068,576,0.539325842696629,273,156,0.571428571428571,0.0196485890081405,TRUE,TRUE,0.515236732640966,0.576637171254605,0.00873987608682559,0.0529921676952294,TRUE
3__NQ_ONLY__ranger__0.5000,3,NQ_ONLY,ranger,,0.5,35148,18300,0.520655513827245,17533,0.498833504040059,0.0218220097871856,35148,1,52.6666666666667,52,4,3,0.516555678875324,0.524757056918094,0.0253445975989329,0.116496220542463,0.024787273399926,24538,12735,0.51899095280789,10610,5565,0.524505183788878,0.509306297563191,TRUE,TRUE,0.514883605374573,0.526400802469843,0.0162446095026503,0.0273580363293884,TRUE
3__NQ_ES__xgb_d2__0.0500,3,NQ_ES,xgb_d2,2,0.05,3505,1865,0.532097004279601,1733,0.494436519258203,0.037660485021398,3505,1,52.6666666666667,52,3,3,0.519598906107566,0.545867393278837,0.0460829493087558,0.193548387096774,0.0522935779816514,2289,1206,0.526867627785059,1216,659,0.541940789473684,0.0504539469624783,TRUE,TRUE,0.51484756752476,0.549028043995882,0.0147027730602302,0.0590408135825256,TRUE
3__NQ_ES__xgb_d2__0.5000,3,NQ_ES,xgb_d2,2,0.5,35000,18220,0.520571428571429,17457,0.498771428571429,0.0218,35000,1,52.6666666666667,52,4,3,0.514407486333735,0.524065161051462,0.0238200264666961,0.112924569916189,0.026035393310479,23956,12441,0.519327099682752,11044,5779,0.523270554147048,0.508397077772079,TRUE,TRUE,0.51483357860801,0.526593501735616,0.01535485165757,0.0273632783206775,TRUE
15__NQ_ES__xgb_d5__0.0500,15,NQ_ES,xgb_d5,5,0.05,3389,1802,0.531720271466509,1719,0.507229271171437,0.0244910002950723,3389,1,52.6666666666667,52,3,3,0.515042117930205,0.542883211678832,0.0829493087557604,0.276497695852535,0.0702554744525547,2701,1420,0.525731210662718,688,382,0.555232558139535,0.0497826563109805,TRUE,TRUE,0.51477694327294,0.547531057248017,0.0110623930966009,0.0375673606594258,TRUE
7__NQ_ES__xgb_d4__0.0200,7,NQ_ES,xgb_d4,4,0.02,1431,775,0.541579315164221,703,0.491264849755416,0.050314465408805,1431,1,52.6666666666667,52,3,3,0.5146771037182,0.582766439909297,0.072289156626506,0.289156626506024,0.0757575757575758,866,460,0.531177829099307,565,315,0.557522123893805,0.0203513424066183,TRUE,TRUE,0.514683579506829,0.56832352674748,0.0200843017783511,0.0800317031081158,TRUE
1__NQ_ONLY__xgb_d5__0.0500,1,NQ_ONLY,xgb_d5,5,0.05,3515,1867,0.531152204836415,1677,0.477098150782361,0.0540540540540541,3515,1,52.6666666666667,52,3,3,0.505545286506469,0.555652936021034,0.0467289719626168,0.205607476635514,0.0528756957328386,2013,1050,0.521609538002981,1502,817,0.543941411451398,0.0504126264077627,TRUE,TRUE,0.514645299342308,0.548095718556305,0.031864144315708,0.0758511537518365,TRUE
1__NQ_ONLY__xgb_d2__0.0200,1,NQ_ONLY,xgb_d2,2,0.02,1418,764,0.538787023977433,662,0.466854724964739,0.0719322990126939,1418,1,52.6666666666667,52,3,3,0.526041666666667,0.578616352201258,0.0515463917525773,0.237113402061856,0.0677083333333333,634,338,0.533123028391167,784,426,0.543367346938776,0.0208312813950939,TRUE,TRUE,0.514597477661259,0.56285135953432,0.034430969855109,0.111745143429618,TRUE
3__NQ_ONLY__xgb_d3__0.5000,3,NQ_ONLY,xgb_d3,3,0.5,35298,18376,0.520596067765879,17644,0.499858348914953,0.0207377188509264,35298,1,52.6666666666667,52,4,3,0.516640972159246,0.522803114571746,0.0253671562082777,0.119715175789942,0.02593633807926,24502,12732,0.519631050526488,10796,5644,0.522786217117451,0.51091772771274,TRUE,TRUE,0.51457260229032,0.525981641130073,0.0152846966278677,0.0263138297574802,TRUE
1__NQ_ONLY__xgb_d5__0.0200,1,NQ_ONLY,xgb_d5,5,0.02,1281,692,0.540202966432475,612,0.477751756440281,0.0624512099921936,1281,1,52.3333333333333,52,4,3,0.515892420537897,0.573529411764706,0.107692307692308,0.292307692307692,0.087719298245614,709,381,0.53737658674189,572,311,0.543706293706294,0.0177804925756483,TRUE,TRUE,0.514508676043418,0.564970834608323,0.0258828638292924,0.0948441722899485,TRUE
5__NQ_ES__xgb_d4__0.0200,5,NQ_ES,xgb_d4,4,0.02,1465,792,0.54061433447099,730,0.498293515358362,0.042320819112628,1465,1,52.3333333333333,52,4,3,0.50796812749004,0.574938574938575,0.0642201834862385,0.256880733944954,0.0677290836653386,987,526,0.532928064842959,478,266,0.556485355648536,0.0219206075883846,TRUE,TRUE,0.514303335160205,0.566807657627756,0.0164692349581003,0.0689926962176023,TRUE
3__NQ_ES__ranger__0.5000,3,NQ_ES,ranger,,0.5,35054,18221,0.519798025902893,17479,0.498630684087408,0.0211673418154847,35054,1,52.6666666666667,52,4,3,0.514415500139056,0.524271844660194,0.024652622142537,0.118332586284178,0.0253082414016872,24083,12490,0.518623095129344,10971,5731,0.522377176191778,0.507399062356952,TRUE,TRUE,0.51393665660337,0.525477111776531,0.0153321726936715,0.0274163909594896,TRUE
15__NQ_ONLY__xgb_d5__0.5000,15,NQ_ONLY,xgb_d5,5,0.5,33786,17557,0.519653110755935,17361,0.51385189131593,0.00580121944000474,33786,1,52.6666666666667,52,4,3,0.518400726942299,0.522445529676935,0.0266539742979534,0.125178486435031,0.0285087719298246,27051,14124,0.522124875235666,6735,3433,0.509725315515961,0.493832508296231,TRUE,TRUE,0.513690760296827,0.524924764048144,0.00107493084493832,0.0104660260160844,TRUE
3__NQ_ONLY__xgb_d2__0.5000,3,NQ_ONLY,xgb_d2,2,0.5,35177,18275,0.519515592574694,17534,0.498450692213662,0.0210649003610314,35177,1,52.6666666666667,52,4,3,0.514652525816355,0.524167362464051,0.0251211987659762,0.117672983693257,0.0248395199553447,24539,12707,0.517828762378255,10638,5568,0.523406655386351,0.510566335595347,TRUE,TRUE,0.513544012300563,0.525110095230969,0.0151929932141573,0.026670358743941,TRUE
3__NQ_ONLY__xgb_d5__0.0200,3,NQ_ONLY,xgb_d5,5,0.02,1214,656,0.540362438220758,579,0.476935749588138,0.0634266886326194,1214,1,52.6666666666667,52,3,2,0.498871331828442,0.567049808429119,0.0595238095238095,0.273809523809524,0.0881226053639847,603,318,0.527363184079602,611,338,0.553191489361702,0.0178587076664897,TRUE,TRUE,0.512347915305915,0.567271815581486,0.0241720622894995,0.103248908875429,TRUE
7__NQ_ONLY__xgb_d4__0.0050,7,NQ_ONLY,xgb_d4,4,0.005,308,173,0.561688311688312,144,0.467532467532468,0.0941558441558442,308,1,42.6666666666667,39,4,3,0.529411764705882,0.635294117647059,0.0909090909090909,0.409090909090909,0.147058823529412,176,94,0.534090909090909,132,79,0.598484848484849,0.00456235898316107,TRUE,TRUE,0.512339805203127,0.612703533026114,0.0275501464953798,0.166124986709711,TRUE
1__NQ_ES__ranger__0.0200,1,NQ_ES,ranger,,0.02,1561,840,0.538116591928251,714,0.457399103139013,0.0807174887892377,1561,1,52.6666666666667,52,3,2,0.484486873508353,0.564007421150278,0.0875,0.2875,0.0596658711217184,619,326,0.526655896607431,942,514,0.545647558386412,0.0217195498506644,TRUE,TRUE,0.512191257844137,0.560949854957189,0.0456436272360244,0.117793135291464,TRUE
60__NQ_ONLY__xgb_d5__0.0500,60,NQ_ONLY,xgb_d5,5,0.05,3229,1727,0.534840507897182,1696,0.525240012387736,0.00960049550944565,1580,0.489315577578198,52,50,4,3,0.524736415247364,0.543249797898141,0.104166666666667,0.427083333333333,0.162257495590829,3001,1598,0.532489170276575,228,129,0.565789473684211,0.0489587192895623,TRUE,TRUE,0.511317129251413,0.555713576653984,0.00149855083940925,0.0183355427497049,TRUE
15__NQ_ES__logit__0.1000,15,NQ_ES,logit,,0.1,6769,3547,0.524006500221598,3497,0.516619884768799,0.00738661545279953,6769,1,52.6666666666667,52,3,3,0.522902310498581,0.529345372460497,0.058641975308642,0.194444444444444,0.0562103354487761,5996,3137,0.523182121414276,773,410,0.530401034928849,0.0944304316348713,TRUE,TRUE,0.511094170931525,0.536610925399705,0.000141529975322979,0.0154435259766573,TRUE
3__NQ_ONLY__ranger__0.0200,3,NQ_ONLY,ranger,,0.02,1395,757,0.542652329749104,644,0.461648745519713,0.0810035842293907,1395,1,52.6666666666667,52,3,2,0.488532110091743,0.593103448275862,0.0470588235294118,0.235294117647059,0.0666666666666667,740,381,0.514864864864865,655,376,0.574045801526718,0.0200192316930191,TRUE,TRUE,0.510631454078141,0.573989591585918,0.0439245248660295,0.11983682692103,TRUE
3__NQ_ONLY__xgb_d3__0.0100,3,NQ_ONLY,xgb_d3,3,0.01,608,334,0.549342105263158,295,0.485197368421053,0.0641447368421053,608,1,51,50,3,2,0.5,0.589595375722543,0.0769230769230769,0.307692307692308,0.104046242774566,280,152,0.542857142857143,328,182,0.554878048780488,0.00881179955622703,TRUE,TRUE,0.510487689393939,0.589424971733161,0.00317360800119421,0.119823268994308,TRUE
3__NQ_ES__xgb_d3__0.0200,3,NQ_ES,xgb_d3,3,0.02,1293,693,0.535962877030162,628,0.48569218870843,0.0502706883217324,1293,1,52.6666666666667,52,4,3,0.516971279373368,0.570048309178744,0.0617283950617284,0.222222222222222,0.0678851174934726,764,401,0.524869109947644,529,292,0.551984877126654,0.0186602466635868,TRUE,TRUE,0.509900442048182,0.56152220473987,0.0173501930940198,0.0850722910327975,TRUE
1__NQ_ONLY__ranger__0.0100,1,NQ_ONLY,ranger,,0.01,730,398,0.545205479452055,344,0.471232876712329,0.073972602739726,730,1,51,48,3,2,0.481081081081081,0.576763485477178,0.1,0.366666666666667,0.0864864864864865,241,135,0.560165975103734,489,263,0.537832310838446,0.00982419280498132,TRUE,TRUE,0.509401297335203,0.579480921796117,0.0101027716326903,0.13172170925235,TRUE
3__NQ_ONLY__ranger__0.0050,3,NQ_ONLY,ranger,,0.005,309,173,0.559870550161812,137,0.44336569579288,0.116504854368932,309,1,45,43,3,3,0.523364485981308,0.659090909090909,0.0526315789473684,0.263157894736842,0.126315789473684,99,51,0.515151515151515,210,122,0.580952380952381,0.00444206998475833,TRUE,TRUE,0.509364639336918,0.60923178807947,0.0270202476724216,0.203947698089571,TRUE
7__NQ_ONLY__xgb_d5__0.0100,7,NQ_ONLY,xgb_d5,5,0.01,662,361,0.545317220543807,323,0.487915407854985,0.0574018126888218,662,1,50.3333333333333,48,4,3,0.538720538720539,0.564766839378238,0.0975609756097561,0.317073170731707,0.113989637305699,387,207,0.534883720930233,275,154,0.56,0.00951837575501746,TRUE,TRUE,0.508900113457846,0.580599629279744,0.00425471236258781,0.104540638606676,TRUE
7__NQ_ONLY__xgb_d3__0.0100,7,NQ_ONLY,xgb_d3,3,0.01,759,414,0.545454545454545,358,0.47167325428195,0.0737812911725955,759,1,52,51,4,3,0.511363636363636,0.61046511627907,0.0714285714285714,0.30952380952381,0.0872093023255814,484,251,0.518595041322314,275,163,0.592727272727273,0.0107069243296968,TRUE,TRUE,0.508608702879089,0.580148612677416,0.027665939757394,0.116652486984257,TRUE
1__NQ_ONLY__xgb_d4__0.0200,1,NQ_ONLY,xgb_d4,4,0.02,1348,716,0.531157270029674,620,0.459940652818991,0.0712166172106825,1348,1,52.3333333333333,52,2,2,0.496103896103896,0.555555555555556,0.0740740740740741,0.296296296296296,0.0779220779220779,691,355,0.513748191027496,657,361,0.549467275494673,0.0192916774453025,TRUE,TRUE,0.507790197649292,0.557208377399187,0.0363767969224539,0.107397799138982,TRUE
7__NQ_ES__xgb_d5__0.0200,7,NQ_ES,xgb_d5,5,0.02,1374,732,0.532751091703057,670,0.487627365356623,0.0451237263464338,1374,1,52.6666666666667,52,3,3,0.512145748987854,0.564476885644769,0.0759493670886076,0.253164556962025,0.0802919708029197,837,435,0.519713261648746,537,297,0.553072625698324,0.0195089679330144,TRUE,TRUE,0.507036937657577,0.556725735537835,0.0165165121283775,0.0752216722131565,TRUE
3__NQ_ES__ranger__0.0100,3,NQ_ES,ranger,,0.01,643,350,0.544323483670295,311,0.483670295489891,0.0606531881804044,643,1,51,49,4,3,0.510869565217391,0.580645161290323,0.111111111111111,0.388888888888889,0.0978260869565217,365,194,0.531506849315069,278,156,0.561151079136691,0.00908687742195475,TRUE,TRUE,0.506863489784093,0.585444702302788,0.0101975130100095,0.117649430740038,TRUE
1__NQ_ES__xgb_d3__0.0200,1,NQ_ES,xgb_d3,3,0.02,1363,725,0.531914893617021,646,0.473954512105649,0.057960381511372,1363,1,52.3333333333333,52,4,3,0.501347708894879,0.559734513274336,0.0729166666666667,0.291666666666667,0.0700808625336927,565,302,0.534513274336283,798,423,0.530075187969925,0.0201478596364101,TRUE,TRUE,0.506817417007731,0.558252989426663,0.0230424635108165,0.0952968545438585,TRUE
1__NQ_ONLY__xgb_d3__0.0200,1,NQ_ONLY,xgb_d3,3,0.02,1388,741,0.533861671469741,658,0.474063400576369,0.0597982708933718,1388,1,52.3333333333333,52,3,3,0.504065040650406,0.560416666666667,0.0804597701149425,0.28735632183908,0.0770833333333333,705,372,0.527659574468085,683,369,0.540263543191801,0.0200322084024433,TRUE,TRUE,0.506014657298182,0.559805304851926,0.0220250869160051,0.0964757599492978,TRUE
3__NQ_ES__logit__0.0100,3,NQ_ES,logit,,0.01,645,354,0.548837209302326,312,0.483720930232558,0.0651162790697674,645,1,50.6666666666667,50,3,3,0.544715447154472,0.583333333333333,0.0769230769230769,0.358974358974359,0.166666666666667,441,232,0.526077097505669,204,122,0.598039215686275,0.00923095047381041,TRUE,TRUE,0.505751221382719,0.585213814631399,0.0190559343992287,0.105797479427201,TRUE
15__NQ_ES__xgb_d5__0.0200,15,NQ_ES,xgb_d5,5,0.02,1347,716,0.531551596139569,676,0.501855976243504,0.0296956198960653,1347,1,52.3333333333333,51,2,2,0.498360655737705,0.579646017699115,0.101123595505618,0.348314606741573,0.114754098360656,1019,533,0.52306182531894,328,183,0.557926829268293,0.0199103777566897,TRUE,TRUE,0.504562837660104,0.55695295937326,0.00392870101596517,0.0555187891680441,TRUE
3__NQ_ES__logit__0.0200,3,NQ_ES,logit,,0.02,1273,678,0.532600157109191,629,0.494108405341713,0.0384917517674784,1273,1,52.6666666666667,52,3,3,0.519031141868512,0.556792873051225,0.0853658536585366,0.304878048780488,0.114790286975717,878,459,0.522779043280182,395,219,0.554430379746835,0.0184539173065954,TRUE,TRUE,0.502383168772488,0.562224299065421,0.00992225488335664,0.0701648795828262,TRUE
15__NQ_ONLY__xgb_d5__0.0100,15,NQ_ONLY,xgb_d5,5,0.01,684,371,0.542397660818713,350,0.511695906432749,0.0307017543859649,684,1,49.6666666666667,46,3,3,0.504065040650406,0.564516129032258,0.107142857142857,0.392857142857143,0.203252032520325,561,299,0.532976827094474,123,72,0.585365853658537,0.00930893576477323,TRUE,TRUE,0.5022414900875,0.584488373929178,0.00131578947368421,0.0605226960110041,TRUE
7__NQ_ONLY__xgb_d4__0.0100,7,NQ_ONLY,xgb_d4,4,0.01,717,389,0.542538354253836,341,0.475592747559275,0.0669456066945607,717,1,52,51,4,3,0.508650519031142,0.620111731843575,0.0714285714285714,0.285714285714286,0.0917874396135266,463,240,0.518358531317495,254,149,0.586614173228346,0.0102093796444188,TRUE,TRUE,0.502237258272717,0.57789036319174,0.02203182099286,0.112597899728997,TRUE
1__NQ_ES__xgb_d4__0.0100,1,NQ_ES,xgb_d4,4,0.01,628,337,0.536624203821656,287,0.457006369426752,0.0796178343949045,628,1,50.6666666666667,50,3,2,0.478260869565217,0.603550295857988,0.0816326530612245,0.326530612244898,0.103260869565217,233,124,0.532188841201717,395,213,0.539240506329114,0.00949508644918815,TRUE,TRUE,0.500751155624037,0.573866883116883,0.0267161743756723,0.138678345629114,TRUE
10__NQ_ONLY__xgb_d4__0.0200,10,NQ_ONLY,xgb_d4,4,0.02,1309,689,0.526355996944232,642,0.490450725744843,0.0359052711993889,1309,1,52.6666666666667,52,3,3,0.527083333333333,0.533536585365854,0.102272727272727,0.306818181818182,0.106707317073171,961,494,0.514047866805411,348,195,0.560344827586207,0.0191725356882673,TRUE,TRUE,0.500737540454993,0.555314787537556,0.00782426801244626,0.0641466031229068,TRUE
5__NQ_ONLY__xgb_d5__0.0200,5,NQ_ONLY,xgb_d5,5,0.02,1423,748,0.525650035137034,703,0.49402670414617,0.0316233309908644,1423,1,52.6666666666667,52,3,2,0.5,0.546875,0.0632911392405063,0.291139240506329,0.0891891891891892,882,459,0.520408163265306,541,289,0.534195933456562,0.0200637451038074,TRUE,TRUE,0.500347965738758,0.553206310790132,0.00284829775810867,0.0619914797271579,TRUE
60__NQ_ES__ranger__0.2000,60,NQ_ES,ranger,,0.2,13030,7208,0.553184957789716,7200,0.552570990023024,0.000613967766692249,4932,0.378511128165771,52.6666666666667,52,4,3,0.546205357142857,0.563353870881329,0.045353982300885,0.201327433628319,0.0490222341280472,12890,7134,0.553452288595811,140,74,0.528571428571429,0.203906158275684,TRUE,TRUE,0.541866911564863,0.5658759159642,-0.000840201043423384,0.00237937810239211,FALSE
30__NQ_ONLY__xgb_d4__0.0200,30,NQ_ONLY,xgb_d4,4,0.02,1082,622,0.574861367837338,608,0.561922365988909,0.0129390018484288,921,0.851201478743068,50.3333333333333,45,4,3,0.506493506493507,0.609876543209877,0.25,0.625,0.233766233766234,980,564,0.575510204081633,102,58,0.568627450980392,0.015131144981062,TRUE,TRUE,0.541700370475754,0.609373705268669,-0.00636957177497013,0.0347830537136754,FALSE
60__NQ_ES__logit__0.1000,60,NQ_ES,logit,,0.1,6831,3811,0.557897818767384,3792,0.555116381203338,0.00278143756404626,2874,0.420729029424682,52.6666666666667,52,4,3,0.552193645990923,0.572200392927308,0.0683760683760684,0.290598290598291,0.101584721657863,6524,3648,0.559166155732679,307,163,0.530944625407166,0.101032019738212,TRUE,TRUE,0.540355989774442,0.576338307397501,-0.00490787043755031,0.0108422105171267,FALSE
60__NQ_ONLY__ranger__0.1000,60,NQ_ONLY,ranger,,0.1,6947,3861,0.555779473153879,3852,0.554483949906435,0.00129552324744494,2601,0.374406218511588,52.6666666666667,52,4,3,0.545083824195741,0.569761273209549,0.0618101545253863,0.271523178807947,0.0647214854111406,6850,3808,0.555912408759124,97,53,0.54639175257732,0.10741411958536,TRUE,TRUE,0.539377246363048,0.571018779510919,-0.000867623935416802,0.00356860170543163,FALSE
60__NQ_ONLY__xgb_d2__0.1000,60,NQ_ONLY,xgb_d2,2,0.1,6487,3612,0.556805919531371,3617,0.557576691845229,-0.000770772313858486,2332,0.359488207183598,52.6666666666667,52,4,3,0.542642509942554,0.57312661498708,0.0716417910447761,0.352238805970149,0.0777891504605937,6348,3545,0.558443604284814,139,67,0.482014388489209,0.0960505116482433,TRUE,TRUE,0.538218069219945,0.575497725325268,-0.00554711845861292,0.00351866293413812,FALSE
7__NQ_ES__logit__0.0200,7,NQ_ES,logit,,0.02,1268,716,0.564668769716088,698,0.550473186119874,0.0141955835962145,1268,1,52,50,4,3,0.550561797752809,0.584558823529412,0.0980392156862745,0.333333333333333,0.144,805,478,0.593788819875776,463,238,0.514038876889849,0.0169986818522439,TRUE,TRUE,0.537229817813114,0.591730934883846,-0.0128309165643822,0.0413715576821872,FALSE
60__NQ_ONLY__xgb_d2__0.2000,60,NQ_ONLY,xgb_d2,2,0.2,12727,7010,0.550797517089652,7008,0.55064037086509,0.000157146224561955,4550,0.357507660878447,52.6666666666667,52,4,3,0.545996186844614,0.563554852320675,0.0484522207267833,0.218034993270525,0.0512392755004766,12491,6891,0.551677207589464,236,119,0.504237288135593,0.192595868080333,TRUE,TRUE,0.537069333141523,0.562640602792,-0.00260850658258162,0.00300323400020555,FALSE
60__NQ_ES__xgb_d2__0.2000,60,NQ_ES,xgb_d2,2,0.2,13264,7278,0.548703256936068,7258,0.547195416164053,0.00150784077201448,5088,0.383594692400483,52.6666666666667,52,3,3,0.54637436762226,0.562772661173049,0.0501981505944518,0.228533685601057,0.0513814832767814,13064,7168,0.548683404776485,200,110,0.55,0.199956187992421,TRUE,TRUE,0.536660583528346,0.56261843651932,-0.00135845037858863,0.00528231237652346,FALSE
60__NQ_ONLY__logit__0.1000,60,NQ_ONLY,logit,,0.1,6462,3587,0.555091303002167,3551,0.549520272361498,0.00557103064066852,2661,0.411792014856082,52.6666666666667,52,4,3,0.54842875591907,0.574153846153846,0.0585106382978723,0.273936170212766,0.0912613000430478,6208,3442,0.55444587628866,254,145,0.570866141732283,0.0976520967177461,TRUE,TRUE,0.536490353127177,0.572170211502854,-0.00216727692708525,0.0157398647626983,FALSE
60__NQ_ONLY__xgb_d3__0.2000,60,NQ_ONLY,xgb_d3,3,0.2,12410,6814,0.549073327961322,6782,0.546494762288477,0.00257856567284448,4766,0.384045124899275,52.6666666666667,52,4,3,0.544929718875502,0.556811421772754,0.0426065162907268,0.19047619047619,0.0559190957763236,11916,6552,0.549848942598187,494,262,0.530364372469636,0.191210517844663,TRUE,TRUE,0.535831735619268,0.561879637612138,-0.00161505059651129,0.00668219570445092,FALSE
7__NQ_ONLY__logit__0.0100,7,NQ_ONLY,logit,,0.01,563,324,0.575488454706927,324,0.575488454706927,0,563,1,47,42,3,3,0.563829787234043,0.584745762711864,0.0957446808510638,0.454545454545455,0.202127659574468,365,226,0.619178082191781,198,98,0.494949494949495,0.00751947404684898,TRUE,TRUE,0.53574441962358,0.621930420908413,-0.0480943995911294,0.0515788483043435,FALSE
60__NQ_ES__xgb_d2__0.1000,60,NQ_ES,xgb_d2,2,0.1,6714,3723,0.554512957998213,3697,0.550640452785225,0.00387250521298779,2490,0.370866845397677,52.6666666666667,52,4,3,0.543085329970576,0.564296520423601,0.0817941952506596,0.33509234828496,0.0907715582450832,6594,3650,0.553533515316955,120,73,0.608333333333333,0.100927062160601,TRUE,TRUE,0.535690943544761,0.572462967739864,-0.000150659394956373,0.00921654850644398,FALSE
10__NQ_ES__xgb_d2__0.0500,10,NQ_ES,xgb_d2,2,0.05,3641,2008,0.551496841527053,1963,0.53913759956056,0.0123592419664927,3641,1,52.6666666666667,52,4,3,0.544256120527307,0.562919463087248,0.0495867768595041,0.190082644628099,0.0511744966442953,3114,1725,0.553949903660886,527,283,0.537001897533207,0.053253614120617,TRUE,TRUE,0.535650247010272,0.567379344543447,-0.000823373301615422,0.0247887300793821,FALSE
60__NQ_ES__logit__0.2000,60,NQ_ES,logit,,0.2,13346,7308,0.547579799190769,7284,0.545781507567811,0.00179829162295819,5443,0.407837554323393,52.6666666666667,52,4,3,0.543026706231454,0.561249389946315,0.0482456140350877,0.213450292397661,0.0657079646017699,12788,7017,0.54871754770097,558,291,0.521505376344086,0.19741427793365,TRUE,TRUE,0.534403316681156,0.560869173910633,-0.00396750815524226,0.00735599139312003,FALSE
60__NQ_ES__logit__0.0500,60,NQ_ES,logit,,0.05,3413,1902,0.55728098447114,1883,0.551714034573689,0.00556694989745092,1547,0.453266920597715,52,51,4,3,0.551157580283794,0.568008705114255,0.0869565217391304,0.403726708074534,0.149365197908887,3222,1797,0.557728119180633,191,105,0.549738219895288,0.0497559197075135,TRUE,TRUE,0.532539290173526,0.580944485394492,-0.00803587464526048,0.0218182985179134,FALSE
60__NQ_ES__xgb_d5__0.0500,60,NQ_ES,xgb_d5,5,0.05,3047,1686,0.553331145388907,1670,0.548080078765999,0.00525106662290778,1528,0.501476862487693,52.3333333333333,51,4,3,0.536936936936937,0.56025824964132,0.147651006711409,0.590604026845638,0.174774774774775,2802,1556,0.555317630264097,245,130,0.530612244897959,0.0445912216300661,TRUE,TRUE,0.531325837886137,0.576613875522019,-0.00554838780546582,0.017561213698853,FALSE
60__NQ_ONLY__logit__0.0500,60,NQ_ONLY,logit,,0.05,3112,1742,0.559768637532134,1709,0.549164524421594,0.0106041131105398,1397,0.448907455012853,51.6666666666667,50,3,3,0.562549800796813,0.56797583081571,0.0841584158415842,0.351485148514851,0.142629482071713,2943,1641,0.557594291539246,169,101,0.597633136094675,0.0479669017968753,TRUE,TRUE,0.531197171655728,0.585701331763223,-0.00473547779063813,0.0306338047582758,FALSE
60__NQ_ONLY__xgb_d4__0.2000,60,NQ_ONLY,xgb_d4,4,0.2,12588,6839,0.543295201779473,6806,0.540673657451541,0.00262154432793136,5150,0.409119796631713,52.6666666666667,52,3,3,0.541819852941177,0.549919669497361,0.0437956204379562,0.192214111922141,0.0582270199542035,11934,6497,0.544410926763868,654,342,0.522935779816514,0.194528588552612,TRUE,TRUE,0.531098999846912,0.557647059194161,-0.00213899113791809,0.00780551186187287,FALSE
30__NQ_ONLY__xgb_d4__0.0500,30,NQ_ONLY,xgb_d4,4,0.05,2971,1645,0.55368562773477,1632,0.54930999663413,0.00437563110063952,2401,0.808145405587344,52.3333333333333,51,4,3,0.519280205655527,0.5941893158388,0.11864406779661,0.401129943502825,0.125,2778,1542,0.555075593952484,193,103,0.533678756476684,0.0436830674017435,TRUE,TRUE,0.5309207683502,0.573372725941249,-0.00564894263282241,0.0143011321075928,FALSE
60__NQ_ONLY__logit__0.2000,60,NQ_ONLY,logit,,0.2,13000,7070,0.543846153846154,7047,0.542076923076923,0.00176923076923077,5217,0.401307692307692,52.6666666666667,52,4,3,0.53734827264239,0.563327576280944,0.0410396716826265,0.188782489740082,0.0602240896358543,12617,6867,0.544265673297931,383,203,0.530026109660574,0.195394259515177,TRUE,TRUE,0.530909424343378,0.555873174351682,-0.00291527932668931,0.00732623090664831,FALSE
60__NQ_ES__ranger__0.1000,60,NQ_ES,ranger,,0.1,6620,3623,0.547280966767372,3619,0.546676737160121,0.000604229607250755,2517,0.380211480362538,52.6666666666667,52,4,3,0.534062237174096,0.576713819368879,0.0677966101694915,0.283898305084746,0.0707290533188248,6556,3589,0.547437461866992,64,34,0.53125,0.104160422834786,TRUE,TRUE,0.530589248076563,0.56344717097956,-0.0019859568152307,0.00360829679925862,FALSE
60__NQ_ES__xgb_d5__0.1000,60,NQ_ES,xgb_d5,5,0.1,6043,3310,0.54774118815158,3304,0.546748303822605,0.000992884328975674,2917,0.482707264603674,52.6666666666667,52,4,3,0.537558685446009,0.560770156438027,0.110119047619048,0.380952380952381,0.110328638497653,5567,3070,0.551463984192563,476,240,0.504201680672269,0.090457868550641,TRUE,TRUE,0.530242776420981,0.564482332396613,-0.00628101570647934,0.00850137010905673,FALSE
