candidate_id,horizon,feature_set,model_id,xgb_depth,target_coverage,selected_n,coverage,win_rate,baseline_wr,edge,active_weeks,unique_days,top_day_share,top5_day_share,nonoverlap_n,long_n,long_wr,short_n,short_wr,viewed_in_v5
15__NQ_ONLY__xgb_d3__0.2000,15,NQ_ONLY,xgb_d3,3,0.2,863,0.198939603503919,0.505214368482039,0.499420625724218,0.00579374275782155,11,61,0.0428736964078795,0.17728852838934,863,800,0.5025,63,0.53968253968254,TRUE
15__NQ_ONLY__xgb_d3__0.1000,15,NQ_ONLY,xgb_d3,3,0.1,396,0.0912863070539419,0.53030303030303,0.517676767676768,0.0126262626262626,11,61,0.0681818181818182,0.247474747474748,396,381,0.5249343832021,15,0.666666666666667,TRUE
15__NQ_ONLY__xgb_d3__0.0500,15,NQ_ONLY,xgb_d3,3,0.05,190,0.0437989857076994,0.526315789473684,0.526315789473684,0,11,53,0.0894736842105263,0.294736842105263,190,186,0.526881720430108,4,0.5,TRUE
15__NQ_ONLY__xgb_d3__0.0200,15,NQ_ONLY,xgb_d3,3,0.02,69,0.0159059474412172,0.478260869565217,0.492753623188406,-0.0144927536231884,11,35,0.130434782608696,0.391304347826087,69,68,0.485294117647059,1,0,TRUE
15__NQ_ONLY__xgb_d3__0.0100,15,NQ_ONLY,xgb_d3,3,0.01,30,0.00691562932226833,0.366666666666667,0.4,-0.0333333333333333,11,22,0.1,0.366666666666667,30,29,0.379310344827586,1,0,TRUE
15__NQ_ONLY__xgb_d3__0.0050,15,NQ_ONLY,xgb_d3,3,0.005,12,0.00276625172890733,0.166666666666667,0.166666666666667,0,8,10,0.166666666666667,0.583333333333333,12,12,0.166666666666667,0,,TRUE
15__NQ_ONLY__xgb_d4__0.5000,15,NQ_ONLY,xgb_d4,4,0.5,2122,0.48916551406178,0.508011310084826,0.496701225259189,0.0113100848256362,11,62,0.0263901979264845,0.123468426013195,2122,1795,0.503621169916435,327,0.532110091743119,TRUE
15__NQ_ONLY__xgb_d4__0.2000,15,NQ_ONLY,xgb_d4,4,0.2,851,0.196173351775012,0.508813160987074,0.506462984723854,0.00235017626321974,11,62,0.0399529964747356,0.171562867215041,851,774,0.509043927648579,77,0.506493506493507,TRUE
15__NQ_ONLY__xgb_d4__0.1000,15,NQ_ONLY,xgb_d4,4,0.1,401,0.0924389119409866,0.508728179551122,0.493765586034913,0.0149625935162095,11,61,0.0623441396508728,0.216957605985037,401,377,0.50132625994695,24,0.625,TRUE
15__NQ_ONLY__xgb_d4__0.0500,15,NQ_ONLY,xgb_d4,4,0.05,202,0.0465652374366067,0.52970297029703,0.524752475247525,0.00495049504950495,11,55,0.0792079207920792,0.267326732673267,202,191,0.528795811518325,11,0.545454545454545,TRUE
15__NQ_ONLY__xgb_d4__0.0200,15,NQ_ONLY,xgb_d4,4,0.02,74,0.0170585523282619,0.527027027027027,0.554054054054054,-0.027027027027027,11,37,0.0945945945945946,0.310810810810811,74,72,0.541666666666667,2,0,TRUE
15__NQ_ONLY__xgb_d4__0.0100,15,NQ_ONLY,xgb_d4,4,0.01,30,0.00691562932226833,0.533333333333333,0.566666666666667,-0.0333333333333333,11,21,0.1,0.4,30,29,0.551724137931035,1,0,TRUE
15__NQ_ONLY__xgb_d4__0.0050,15,NQ_ONLY,xgb_d4,4,0.005,11,0.00253573075149839,0.363636363636364,0.363636363636364,0,7,9,0.272727272727273,0.636363636363636,11,11,0.363636363636364,0,,TRUE
15__NQ_ONLY__xgb_d5__0.5000,15,NQ_ONLY,xgb_d5,5,0.5,2101,0.484324573536192,0.514992860542599,0.502141837220371,0.0128510233222275,11,62,0.0266539742979534,0.125178486435031,2101,1734,0.510957324106113,367,0.534059945504087,TRUE
15__NQ_ONLY__xgb_d5__0.2000,15,NQ_ONLY,xgb_d5,5,0.2,868,0.200092208390964,0.518433179723502,0.502304147465438,0.0161290322580645,11,62,0.0403225806451613,0.168202764976959,868,761,0.512483574244415,107,0.560747663551402,TRUE
15__NQ_ONLY__xgb_d5__0.1000,15,NQ_ONLY,xgb_d5,5,0.1,408,0.0940525587828492,0.522058823529412,0.502450980392157,0.0196078431372549,11,61,0.0588235294117647,0.191176470588235,408,376,0.513297872340426,32,0.625,TRUE
15__NQ_ONLY__xgb_d5__0.0500,15,NQ_ONLY,xgb_d5,5,0.05,176,0.0405716920239742,0.579545454545455,0.556818181818182,0.0227272727272727,11,56,0.0852272727272727,0.261363636363636,176,162,0.574074074074074,14,0.642857142857143,TRUE
15__NQ_ONLY__xgb_d5__0.0200,15,NQ_ONLY,xgb_d5,5,0.02,63,0.0145228215767635,0.476190476190476,0.476190476190476,0,11,33,0.0952380952380952,0.333333333333333,63,57,0.473684210526316,6,0.5,TRUE
15__NQ_ONLY__xgb_d5__0.0100,15,NQ_ONLY,xgb_d5,5,0.01,28,0.00645458736745044,0.428571428571429,0.428571428571429,0,11,22,0.107142857142857,0.392857142857143,28,28,0.428571428571429,0,,TRUE
15__NQ_ONLY__xgb_d5__0.0050,15,NQ_ONLY,xgb_d5,5,0.005,12,0.00276625172890733,0.416666666666667,0.416666666666667,0,8,12,0.0833333333333333,0.416666666666667,12,12,0.416666666666667,0,,TRUE
15__NQ_ES__logit__0.5000,15,NQ_ES,logit,,0.5,2000,0.461041954817889,0.496,0.5025,-0.0065,11,62,0.0245,0.121,2000,1642,0.499390986601705,358,0.480446927374302,TRUE
15__NQ_ES__logit__0.2000,15,NQ_ES,logit,,0.2,756,0.174273858921162,0.484126984126984,0.490740740740741,-0.00661375661375661,11,61,0.041005291005291,0.174603174603175,756,675,0.485925925925926,81,0.469135802469136,TRUE
15__NQ_ES__logit__0.1000,15,NQ_ES,logit,,0.1,324,0.0746887966804979,0.469135802469136,0.484567901234568,-0.0154320987654321,11,60,0.058641975308642,0.194444444444444,324,297,0.474747474747475,27,0.407407407407407,TRUE
15__NQ_ES__logit__0.0500,15,NQ_ES,logit,,0.05,154,0.0355002305209774,0.415584415584416,0.448051948051948,-0.0324675324675325,11,50,0.0584415584415584,0.24025974025974,154,143,0.426573426573427,11,0.272727272727273,TRUE
15__NQ_ES__logit__0.0200,15,NQ_ES,logit,,0.02,54,0.012448132780083,0.425925925925926,0.444444444444444,-0.0185185185185185,11,28,0.0925925925925926,0.351851851851852,54,53,0.433962264150943,1,0,TRUE
15__NQ_ES__logit__0.0100,15,NQ_ES,logit,,0.01,14,0.00322729368372522,0.5,0.5,0,8,12,0.142857142857143,0.5,14,14,0.5,0,,TRUE
15__NQ_ES__logit__0.0050,15,NQ_ES,logit,,0.005,5,0.00115260488704472,0.4,0.4,0,4,5,0.2,1,5,5,0.4,0,,TRUE
15__NQ_ES__ranger__0.5000,15,NQ_ES,ranger,,0.5,2164,0.498847395112955,0.50369685767098,0.49630314232902,0.00739371534195934,11,62,0.0254158964879852,0.122458410351201,2164,1975,0.500759493670886,189,0.534391534391534,TRUE
15__NQ_ES__ranger__0.2000,15,NQ_ES,ranger,,0.2,892,0.205624711848778,0.493273542600897,0.506726457399103,-0.0134529147982063,11,62,0.039237668161435,0.168161434977579,892,864,0.5,28,0.285714285714286,TRUE
15__NQ_ES__ranger__0.1000,15,NQ_ES,ranger,,0.1,437,0.100737667127709,0.526315789473684,0.526315789473684,0,11,61,0.05720823798627,0.215102974828375,437,431,0.526682134570766,6,0.5,TRUE
15__NQ_ES__ranger__0.0500,15,NQ_ES,ranger,,0.05,207,0.0477178423236515,0.545893719806763,0.550724637681159,-0.00483091787439614,11,55,0.0772946859903382,0.260869565217391,207,206,0.548543689320388,1,0,TRUE
15__NQ_ES__ranger__0.0200,15,NQ_ES,ranger,,0.02,68,0.0156754264638082,0.426470588235294,0.441176470588235,-0.0147058823529412,10,36,0.0735294117647059,0.308823529411765,68,67,0.432835820895522,1,0,TRUE
15__NQ_ES__ranger__0.0100,15,NQ_ES,ranger,,0.01,34,0.0078377132319041,0.5,0.5,0,10,22,0.0882352941176471,0.352941176470588,34,34,0.5,0,,TRUE
15__NQ_ES__ranger__0.0050,15,NQ_ES,ranger,,0.005,13,0.00299677270631628,0.384615384615385,0.384615384615385,0,7,12,0.153846153846154,0.461538461538462,13,13,0.384615384615385,0,,TRUE
15__NQ_ES__xgb_d2__0.5000,15,NQ_ES,xgb_d2,2,0.5,2157,0.497233748271093,0.507185906351414,0.497450162262402,0.00973574408901252,11,62,0.0259619842373667,0.124710245711637,2157,1921,0.503383654346694,236,0.538135593220339,TRUE
15__NQ_ES__xgb_d2__0.2000,15,NQ_ES,xgb_d2,2,0.2,865,0.199400645458737,0.507514450867052,0.501734104046243,0.00578034682080925,11,61,0.0473988439306358,0.184971098265896,865,820,0.504878048780488,45,0.555555555555556,TRUE
15__NQ_ES__xgb_d2__0.1000,15,NQ_ES,xgb_d2,2,0.1,420,0.0968188105117566,0.5,0.50952380952381,-0.00952380952380953,11,61,0.0833333333333333,0.24047619047619,420,408,0.504901960784314,12,0.333333333333333,TRUE
15__NQ_ES__xgb_d2__0.0500,15,NQ_ES,xgb_d2,2,0.05,211,0.0486399262332872,0.511848341232227,0.52132701421801,-0.00947867298578199,11,57,0.113744075829384,0.308056872037915,211,205,0.517073170731707,6,0.333333333333333,TRUE
15__NQ_ES__xgb_d2__0.0200,15,NQ_ES,xgb_d2,2,0.02,93,0.0214384508990318,0.43010752688172,0.440860215053763,-0.010752688172043,10,38,0.182795698924731,0.397849462365591,93,92,0.434782608695652,1,0,TRUE
15__NQ_ES__xgb_d2__0.0100,15,NQ_ES,xgb_d2,2,0.01,45,0.0103734439834025,0.466666666666667,0.466666666666667,0,10,24,0.244444444444444,0.511111111111111,45,45,0.466666666666667,0,,TRUE
15__NQ_ES__xgb_d2__0.0050,15,NQ_ES,xgb_d2,2,0.005,23,0.00530198248040572,0.304347826086957,0.304347826086957,0,9,14,0.304347826086957,0.608695652173913,23,23,0.304347826086957,0,,TRUE
15__NQ_ES__xgb_d3__0.5000,15,NQ_ES,xgb_d3,3,0.5,2202,0.507607192254495,0.502270663033606,0.493642143505904,0.00862851952770209,11,62,0.0272479564032698,0.126248864668483,2202,1903,0.498160798738833,299,0.528428093645485,TRUE
15__NQ_ES__xgb_d3__0.2000,15,NQ_ES,xgb_d3,3,0.2,870,0.200553250345781,0.501149425287356,0.487356321839081,0.0137931034482759,11,61,0.0471264367816092,0.180459770114943,870,792,0.494949494949495,78,0.564102564102564,TRUE
15__NQ_ES__xgb_d3__0.1000,15,NQ_ES,xgb_d3,3,0.1,398,0.0917473490087598,0.510050251256281,0.507537688442211,0.00251256281407035,11,61,0.0879396984924623,0.251256281407035,398,363,0.509641873278237,35,0.514285714285714,TRUE
15__NQ_ES__xgb_d3__0.0500,15,NQ_ES,xgb_d3,3,0.05,187,0.0431074227754726,0.470588235294118,0.497326203208556,-0.0267379679144385,11,52,0.128342245989305,0.342245989304813,187,174,0.482758620689655,13,0.307692307692308,TRUE
15__NQ_ES__xgb_d3__0.0200,15,NQ_ES,xgb_d3,3,0.02,69,0.0159059474412172,0.391304347826087,0.463768115942029,-0.072463768115942,11,35,0.173913043478261,0.420289855072464,69,64,0.421875,5,0,TRUE
15__NQ_ES__xgb_d3__0.0100,15,NQ_ES,xgb_d3,3,0.01,37,0.00852927616413094,0.45945945945946,0.567567567567568,-0.108108108108108,10,24,0.189189189189189,0.405405405405405,37,33,0.515151515151515,4,0,TRUE
15__NQ_ES__xgb_d3__0.0050,15,NQ_ES,xgb_d3,3,0.005,15,0.00345781466113416,0.333333333333333,0.466666666666667,-0.133333333333333,8,13,0.2,0.466666666666667,15,13,0.384615384615385,2,0,TRUE
15__NQ_ES__xgb_d4__0.5000,15,NQ_ES,xgb_d4,4,0.5,2173,0.500922083909636,0.491486424298205,0.493327197422918,-0.00184077312471238,11,62,0.0271514035895076,0.126092959042798,2173,1826,0.491785323110624,347,0.489913544668588,TRUE
15__NQ_ES__xgb_d4__0.2000,15,NQ_ES,xgb_d4,4,0.2,899,0.207238358690641,0.527252502780868,0.505005561735262,0.0222469410456062,11,61,0.0411568409343715,0.169076751946607,899,790,0.518987341772152,109,0.587155963302752,TRUE
15__NQ_ES__xgb_d4__0.1000,15,NQ_ES,xgb_d4,4,0.1,451,0.103964960811434,0.52549889135255,0.507760532150776,0.0177383592017738,11,61,0.0709534368070954,0.23059866962306,451,407,0.518427518427519,44,0.590909090909091,TRUE
15__NQ_ES__xgb_d4__0.0500,15,NQ_ES,xgb_d4,4,0.05,217,0.0500230520977409,0.502304147465438,0.488479262672811,0.0138248847926267,11,56,0.124423963133641,0.304147465437788,217,194,0.494845360824742,23,0.565217391304348,TRUE
15__NQ_ES__xgb_d4__0.0200,15,NQ_ES,xgb_d4,4,0.02,87,0.0200553250345781,0.436781609195402,0.482758620689655,-0.0459770114942529,11,39,0.160919540229885,0.367816091954023,87,77,0.454545454545455,10,0.3,TRUE
15__NQ_ES__xgb_d4__0.0100,15,NQ_ES,xgb_d4,4,0.01,41,0.00945136007376671,0.463414634146342,0.487804878048781,-0.024390243902439,11,25,0.219512195121951,0.487804878048781,41,36,0.472222222222222,5,0.4,TRUE
15__NQ_ES__xgb_d4__0.0050,15,NQ_ES,xgb_d4,4,0.005,23,0.00530198248040572,0.478260869565217,0.478260869565217,0,9,17,0.173913043478261,0.478260869565217,23,19,0.473684210526316,4,0.5,TRUE
15__NQ_ES__xgb_d5__0.5000,15,NQ_ES,xgb_d5,5,0.5,2152,0.496081143384048,0.507434944237918,0.497211895910781,0.0102230483271375,11,62,0.0264869888475836,0.12360594795539,2152,1762,0.503405221339387,390,0.525641025641026,TRUE
15__NQ_ES__xgb_d5__0.2000,15,NQ_ES,xgb_d5,5,0.2,883,0.203550023052098,0.511891279728199,0.502831257078143,0.00906002265005663,11,62,0.0419026047565119,0.173272933182333,883,756,0.509259259259259,127,0.52755905511811,TRUE
15__NQ_ES__xgb_d5__0.1000,15,NQ_ES,xgb_d5,5,0.1,435,0.100276625172891,0.485057471264368,0.480459770114943,0.00459770114942529,11,61,0.064367816091954,0.222988505747126,435,375,0.48,60,0.516666666666667,TRUE
15__NQ_ES__xgb_d5__0.0500,15,NQ_ES,xgb_d5,5,0.05,217,0.0500230520977409,0.497695852534562,0.516129032258065,-0.0184331797235023,11,57,0.0829493087557604,0.276497695852535,217,195,0.507692307692308,22,0.409090909090909,TRUE
15__NQ_ES__xgb_d5__0.0200,15,NQ_ES,xgb_d5,5,0.02,89,0.020516366989396,0.426966292134831,0.49438202247191,-0.0674157303370787,11,41,0.101123595505618,0.348314606741573,89,77,0.454545454545455,12,0.25,TRUE
15__NQ_ES__xgb_d5__0.0100,15,NQ_ES,xgb_d5,5,0.01,40,0.00922083909635777,0.425,0.5,-0.075,11,30,0.075,0.325,40,35,0.457142857142857,5,0.2,TRUE
15__NQ_ES__xgb_d5__0.0050,15,NQ_ES,xgb_d5,5,0.005,15,0.00345781466113416,0.533333333333333,0.666666666666667,-0.133333333333333,8,13,0.2,0.466666666666667,15,13,0.615384615384615,2,0,TRUE
30__NQ_ONLY__logit__0.5000,30,NQ_ONLY,logit,,0.5,1919,0.447945845004669,0.515372589890568,0.515372589890568,0,11,61,0.0297029702970297,0.129755080771235,1226,1763,0.516732841747022,156,0.5,TRUE
30__NQ_ONLY__logit__0.2000,30,NQ_ONLY,logit,,0.2,689,0.160830999066293,0.480406386066763,0.490566037735849,-0.0101596516690856,11,61,0.0406386066763425,0.181422351233672,491,654,0.484709480122324,35,0.4,TRUE
30__NQ_ONLY__logit__0.1000,30,NQ_ONLY,logit,,0.1,334,0.0779645191409897,0.479041916167665,0.491017964071856,-0.0119760479041916,10,49,0.0508982035928144,0.236526946107784,243,326,0.484662576687117,8,0.25,TRUE
30__NQ_ONLY__logit__0.0500,30,NQ_ONLY,logit,,0.05,159,0.0371148459383754,0.427672955974843,0.452830188679245,-0.0251572327044025,10,37,0.0754716981132076,0.308176100628931,120,155,0.438709677419355,4,0,TRUE
30__NQ_ONLY__logit__0.0200,30,NQ_ONLY,logit,,0.02,55,0.0128384687208217,0.363636363636364,0.381818181818182,-0.0181818181818182,10,21,0.181818181818182,0.527272727272727,45,54,0.37037037037037,1,0,TRUE
30__NQ_ONLY__logit__0.0100,30,NQ_ONLY,logit,,0.01,22,0.00513538748832867,0.454545454545455,0.5,-0.0454545454545455,7,13,0.136363636363636,0.590909090909091,19,21,0.476190476190476,1,0,TRUE
30__NQ_ONLY__logit__0.0050,30,NQ_ONLY,logit,,0.005,15,0.00350140056022409,0.466666666666667,0.466666666666667,0,7,10,0.2,0.666666666666667,15,15,0.466666666666667,0,,TRUE
30__NQ_ONLY__ranger__0.5000,30,NQ_ONLY,ranger,,0.5,2224,0.519140989729225,0.517535971223022,0.518884892086331,-0.00134892086330935,11,61,0.0269784172661871,0.127697841726619,1295,2193,0.518467852257182,31,0.451612903225806,TRUE
30__NQ_ONLY__ranger__0.2000,30,NQ_ONLY,ranger,,0.2,901,0.21031746031746,0.508324084350721,0.508324084350721,0,11,60,0.0399556048834628,0.172031076581576,591,897,0.508361204013378,4,0.5,TRUE
30__NQ_ONLY__ranger__0.1000,30,NQ_ONLY,ranger,,0.1,446,0.104108309990663,0.531390134529148,0.531390134529148,0,10,56,0.062780269058296,0.280269058295964,295,444,0.531531531531532,2,0.5,TRUE
30__NQ_ONLY__ranger__0.0500,30,NQ_ONLY,ranger,,0.05,225,0.0525210084033613,0.551111111111111,0.551111111111111,0,10,35,0.102222222222222,0.453333333333333,142,225,0.551111111111111,0,,TRUE
30__NQ_ONLY__ranger__0.0200,30,NQ_ONLY,ranger,,0.02,80,0.0186741363211951,0.5625,0.5625,0,7,11,0.2125,0.675,51,80,0.5625,0,,TRUE
30__NQ_ONLY__ranger__0.0100,30,NQ_ONLY,ranger,,0.01,30,0.00700280112044818,0.566666666666667,0.566666666666667,0,7,9,0.3,0.733333333333333,23,30,0.566666666666667,0,,TRUE
30__NQ_ONLY__ranger__0.0050,30,NQ_ONLY,ranger,,0.005,9,0.00210084033613445,0.333333333333333,0.333333333333333,0,5,5,0.333333333333333,1,7,9,0.333333333333333,0,,TRUE
30__NQ_ONLY__xgb_d2__0.5000,30,NQ_ONLY,xgb_d2,2,0.5,2191,0.511437908496732,0.517571884984026,0.518484710178001,-0.000912825193975354,11,62,0.0260155180282976,0.126426289365587,1292,2127,0.51857075693465,64,0.484375,TRUE
30__NQ_ONLY__xgb_d2__0.2000,30,NQ_ONLY,xgb_d2,2,0.2,833,0.194444444444444,0.528211284513806,0.528211284513806,0,11,60,0.0444177671068427,0.178871548619448,574,823,0.528554070473876,10,0.5,TRUE
30__NQ_ONLY__xgb_d2__0.1000,30,NQ_ONLY,xgb_d2,2,0.1,387,0.0903361344537815,0.51937984496124,0.527131782945737,-0.00775193798449612,11,57,0.0671834625322997,0.284237726098191,280,384,0.5234375,3,0,TRUE
30__NQ_ONLY__xgb_d2__0.0500,30,NQ_ONLY,xgb_d2,2,0.05,203,0.0473856209150327,0.527093596059113,0.536945812807882,-0.00985221674876847,10,49,0.113300492610837,0.423645320197044,147,201,0.532338308457712,2,0,TRUE
30__NQ_ONLY__xgb_d2__0.0200,30,NQ_ONLY,xgb_d2,2,0.02,42,0.00980392156862745,0.619047619047619,0.619047619047619,0,8,14,0.238095238095238,0.714285714285714,34,42,0.619047619047619,0,,TRUE
30__NQ_ONLY__xgb_d2__0.0100,30,NQ_ONLY,xgb_d2,2,0.01,20,0.00466853408029879,0.6,0.6,0,7,8,0.3,0.85,15,20,0.6,0,,TRUE
30__NQ_ONLY__xgb_d2__0.0050,30,NQ_ONLY,xgb_d2,2,0.005,8,0.00186741363211951,0.5,0.5,0,4,4,0.375,1,6,8,0.5,0,,TRUE
30__NQ_ONLY__xgb_d3__0.5000,30,NQ_ONLY,xgb_d3,3,0.5,2092,0.488328664799253,0.51434034416826,0.51434034416826,0,11,62,0.0258126195028681,0.124760994263862,1260,1988,0.515090543259557,104,0.5,TRUE
30__NQ_ONLY__xgb_d3__0.2000,30,NQ_ONLY,xgb_d3,3,0.2,792,0.184873949579832,0.511363636363636,0.511363636363636,0,11,61,0.0366161616161616,0.170454545454545,553,768,0.51171875,24,0.5,TRUE
30__NQ_ONLY__xgb_d3__0.1000,30,NQ_ONLY,xgb_d3,3,0.1,378,0.0882352941176471,0.531746031746032,0.537037037037037,-0.00529100529100529,10,55,0.0661375661375661,0.285714285714286,260,370,0.535135135135135,8,0.375,TRUE
30__NQ_ONLY__xgb_d3__0.0500,30,NQ_ONLY,xgb_d3,3,0.05,186,0.0434173669467787,0.494623655913979,0.516129032258065,-0.021505376344086,10,43,0.10752688172043,0.446236559139785,134,182,0.505494505494506,4,0,TRUE
30__NQ_ONLY__xgb_d3__0.0200,30,NQ_ONLY,xgb_d3,3,0.02,47,0.0109710550887021,0.595744680851064,0.638297872340426,-0.0425531914893617,9,15,0.191489361702128,0.680851063829787,38,45,0.622222222222222,2,0,TRUE
30__NQ_ONLY__xgb_d3__0.0100,30,NQ_ONLY,xgb_d3,3,0.01,20,0.00466853408029879,0.6,0.65,-0.05,9,11,0.25,0.7,18,19,0.631578947368421,1,0,TRUE
30__NQ_ONLY__xgb_d3__0.0050,30,NQ_ONLY,xgb_d3,3,0.005,11,0.00256769374416433,0.636363636363636,0.727272727272727,-0.0909090909090909,5,6,0.272727272727273,0.909090909090909,10,10,0.7,1,0,TRUE
30__NQ_ONLY__xgb_d4__0.5000,30,NQ_ONLY,xgb_d4,4,0.5,2090,0.487861811391223,0.51244019138756,0.509569377990431,0.00287081339712919,11,62,0.0267942583732057,0.120574162679426,1285,1932,0.511904761904762,158,0.518987341772152,TRUE
30__NQ_ONLY__xgb_d4__0.2000,30,NQ_ONLY,xgb_d4,4,0.2,785,0.183239962651727,0.496815286624204,0.503184713375796,-0.00636942675159236,11,61,0.0420382165605096,0.169426751592357,562,748,0.5,37,0.432432432432432,TRUE
30__NQ_ONLY__xgb_d4__0.1000,30,NQ_ONLY,xgb_d4,4,0.1,367,0.0856676003734827,0.542234332425068,0.542234332425068,0,11,57,0.0681198910081744,0.269754768392371,271,353,0.543909348441926,14,0.5,TRUE
30__NQ_ONLY__xgb_d4__0.0500,30,NQ_ONLY,xgb_d4,4,0.05,177,0.0413165266106443,0.548022598870056,0.553672316384181,-0.00564971751412429,10,43,0.11864406779661,0.401129943502825,134,170,0.552941176470588,7,0.428571428571429,TRUE
30__NQ_ONLY__xgb_d4__0.0200,30,NQ_ONLY,xgb_d4,4,0.02,48,0.0112044817927171,0.645833333333333,0.6875,-0.0416666666666667,8,20,0.25,0.625,40,46,0.673913043478261,2,0,TRUE
30__NQ_ONLY__xgb_d4__0.0100,30,NQ_ONLY,xgb_d4,4,0.01,21,0.00490196078431373,0.571428571428571,0.619047619047619,-0.0476190476190476,6,10,0.238095238095238,0.761904761904762,18,20,0.6,1,0,TRUE
30__NQ_ONLY__xgb_d4__0.0050,30,NQ_ONLY,xgb_d4,4,0.005,11,0.00256769374416433,0.454545454545455,0.454545454545455,0,4,5,0.454545454545455,1,8,11,0.454545454545455,0,,TRUE
30__NQ_ONLY__xgb_d5__0.5000,30,NQ_ONLY,xgb_d5,5,0.5,2093,0.488562091503268,0.503105590062112,0.497849976110846,0.00525561395126613,11,62,0.0253225035833732,0.118967988533206,1284,1880,0.500531914893617,213,0.525821596244132,TRUE
30__NQ_ONLY__xgb_d5__0.2000,30,NQ_ONLY,xgb_d5,5,0.2,805,0.187908496732026,0.506832298136646,0.515527950310559,-0.00869565217391304,11,61,0.0360248447204969,0.162732919254658,574,740,0.512162162162162,65,0.446153846153846,TRUE
30__NQ_ONLY__xgb_d5__0.1000,30,NQ_ONLY,xgb_d5,5,0.1,373,0.0870681605975724,0.552278820375335,0.546916890080429,0.00536193029490617,11,57,0.0616621983914209,0.225201072386059,289,345,0.553623188405797,28,0.535714285714286,TRUE
30__NQ_ONLY__xgb_d5__0.0500,30,NQ_ONLY,xgb_d5,5,0.05,165,0.038515406162465,0.539393939393939,0.545454545454545,-0.00606060606060606,10,41,0.121212121212121,0.339393939393939,130,154,0.545454545454545,11,0.454545454545455,TRUE
30__NQ_ONLY__xgb_d5__0.0200,30,NQ_ONLY,xgb_d5,5,0.02,56,0.0130718954248366,0.607142857142857,0.696428571428571,-0.0892857142857143,9,25,0.160714285714286,0.482142857142857,48,51,0.666666666666667,5,0,TRUE
30__NQ_ONLY__xgb_d5__0.0100,30,NQ_ONLY,xgb_d5,5,0.01,24,0.00560224089635854,0.458333333333333,0.583333333333333,-0.125,9,14,0.291666666666667,0.625,21,21,0.523809523809524,3,0,TRUE
30__NQ_ONLY__xgb_d5__0.0050,30,NQ_ONLY,xgb_d5,5,0.005,12,0.00280112044817927,0.416666666666667,0.5,-0.0833333333333333,7,10,0.166666666666667,0.583333333333333,11,11,0.454545454545455,1,0,TRUE
30__NQ_ES__logit__0.5000,30,NQ_ES,logit,,0.5,1861,0.434407096171802,0.514239656098872,0.514239656098872,0,11,61,0.0268672756582483,0.130037614185922,1212,1664,0.516225961538462,197,0.49746192893401,TRUE
30__NQ_ES__logit__0.2000,30,NQ_ES,logit,,0.2,644,0.150326797385621,0.470496894409938,0.486024844720497,-0.015527950310559,11,59,0.0450310559006211,0.177018633540373,461,598,0.476588628762542,46,0.391304347826087,TRUE
30__NQ_ES__logit__0.1000,30,NQ_ES,logit,,0.1,307,0.0716619981325864,0.49185667752443,0.501628664495114,-0.00977198697068404,11,51,0.0716612377850163,0.244299674267101,229,298,0.496644295302014,9,0.333333333333333,TRUE
30__NQ_ES__logit__0.0500,30,NQ_ES,logit,,0.05,137,0.0319794584500467,0.467153284671533,0.489051094890511,-0.0218978102189781,10,38,0.109489051094891,0.335766423357664,102,134,0.477611940298507,3,0,TRUE
30__NQ_ES__logit__0.0200,30,NQ_ES,logit,,0.02,64,0.0149393090569561,0.390625,0.40625,-0.015625,10,25,0.1875,0.46875,56,63,0.396825396825397,1,0,TRUE
30__NQ_ES__logit__0.0100,30,NQ_ES,logit,,0.01,28,0.0065359477124183,0.392857142857143,0.428571428571429,-0.0357142857142857,8,18,0.285714285714286,0.535714285714286,25,27,0.407407407407407,1,0,TRUE
30__NQ_ES__logit__0.0050,30,NQ_ES,logit,,0.005,14,0.00326797385620915,0.571428571428571,0.571428571428571,0,6,10,0.285714285714286,0.642857142857143,14,14,0.571428571428571,0,,TRUE
30__NQ_ES__ranger__0.5000,30,NQ_ES,ranger,,0.5,2166,0.505602240896359,0.513850415512465,0.517082179132041,-0.00323176361957525,11,61,0.0277008310249307,0.126962142197599,1259,2141,0.515646893974778,25,0.36,TRUE
30__NQ_ES__ranger__0.2000,30,NQ_ES,ranger,,0.2,853,0.199112978524743,0.515826494724502,0.51348182883939,0.00234466588511137,11,60,0.0433763188745604,0.175849941383353,565,851,0.514688601645123,2,1,TRUE
30__NQ_ES__ranger__0.1000,30,NQ_ES,ranger,,0.1,433,0.101073762838469,0.53810623556582,0.53810623556582,0,11,55,0.0646651270207852,0.28175519630485,295,433,0.53810623556582,0,,TRUE
30__NQ_ES__ranger__0.0500,30,NQ_ES,ranger,,0.05,196,0.0457516339869281,0.535714285714286,0.535714285714286,0,10,34,0.107142857142857,0.489795918367347,127,196,0.535714285714286,0,,TRUE
30__NQ_ES__ranger__0.0200,30,NQ_ES,ranger,,0.02,72,0.0168067226890756,0.541666666666667,0.541666666666667,0,8,10,0.222222222222222,0.847222222222222,46,72,0.541666666666667,0,,TRUE
30__NQ_ES__ranger__0.0100,30,NQ_ES,ranger,,0.01,31,0.00723622782446312,0.548387096774194,0.548387096774194,0,5,5,0.290322580645161,1,21,31,0.548387096774194,0,,TRUE
